,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Amazon.com Inc,COM,023135106,49807,97300,SH,DFND,97300,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
1,Carnival Corp,PAIRED CTF,143658300,19303,388400,SH,DFND,388400,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
2,Ctrip.com Int'l Ltd,AMERICAN DEP SHS,22943F100,30364,480600,SH,DFND,480600,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
3,Dow Chemical Co,COM,260543103,9998,235800,SH,DFND,235800,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
4,EOG Resources Inc,COM,26875P101,10046,138000,SH,DFND,138000,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
5,Expedia Inc,COM,30212P303,20370,173100,SH,DFND,173100,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
6,Facebook Inc,CL A,30303M102,367988,4093300,SH,DFND,4093300,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
7,HDFC Bank Ltd,ADR REPS 3 SHS,40415F101,61310,1003600,SH,DFND,1003600,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
8,Illumina Inc,COM,452327109,27393,155800,SH,DFND,155800,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
9,JD.Com Inc,SPON ADR CL A,47215P106,28103,1078400,SH,DFND,1078400,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
10,Microsoft Corp,COM,594918104,61477,1389000,SH,DFND,1389000,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
11,PayPal Holdings Inc,COM,70450Y103,17544,565200,SH,DFND,565200,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
12,Pioneer Nat'l Res's Co,COM,723787107,10060,82700,SH,DFND,82700,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
13,Priceline Group Inc,COM,741503403,19295,15600,SH,DFND,15600,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
14,SPDR Gold Trust,CALL,78463V907,307757,2880000,SH,DFND,2880000,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
15,"Under Armour, Inc",CL A,904311107,25143,259800,SH,DFND,259800,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
16,Wells Fargo & Co,COM,949746101,61050,1188900,SH,DFND,1188900,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
17,Workday Inc,CL A,98138H101,30187,438379,SH,DFND,438379,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
18,Royal Carib'n Cruises Ltd,COM,V7780T103,19021,213500,SH,DFND,213500,0,0,2015-09-30,2015Q3,Duquesne Family Office LLC,0001536411
