,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACTIVISION BLIZZARD INC,COM,00507V109,745619,20648534,SH,SOLE,20648534,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
1,ADOBE SYS INC,COM,00724F101,517591,5027599,SH,SOLE,5027599,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
2,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,669034,7619109,SH,SOLE,7619109,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
3,ALIGN TECHNOLOGY INC,COM,016255101,238069,2476534,SH,SOLE,2476534,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
4,ALPHABET INC,CAP STK CL C,02079K107,484628,627903,SH,SOLE,627903,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
5,AMAZON COM INC,COM,023135106,969378,1292728,SH,SOLE,1292728,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
6,BANK AMER CORP,COM,060505104,478937,21671362,SH,SOLE,21671362,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
7,BARCLAYS BK PLC,IPATH S&P500 VIX,06740Q252,12755,500000,SH,SOLE,500000,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
8,BARCLAYS BK PLC,IPATH S&P500 VIX,06740Q252,2551,100000,SH,SOLE,100000,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
9,BROADCOM LTD,SHS,Y09827109,629914,3563465,SH,SOLE,3563465,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
10,CHARTER COMMUNICATIONS INC N,CL A,16119P108,1357765,4715772,SH,SOLE,4715772,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
11,CHENIERE ENERGY INC,COM NEW,16411R208,214870,5186332,SH,SOLE,5186332,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
12,COMMSCOPE HLDG CO INC,COM,20337X109,141095,3792871,SH,SOLE,3792871,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
13,CONSTELLATION BRANDS INC,CL A,21036P108,978166,6380317,SH,SOLE,6380317,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
14,DOLLAR TREE INC,COM,256746108,719019,9316134,SH,SOLE,9316134,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
15,EBAY INC,COM,278642103,285196,9605806,SH,SOLE,9605806,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
16,ELECTRONIC ARTS INC,COM,285512109,742091,9422175,SH,SOLE,9422175,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
17,ENCANA CORP,COM,292505104,245230,20888437,SH,SOLE,20888437,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
18,EQUINIX INC,COM PAR $0.001,29444U700,683612,1912684,SH,SOLE,1912684,0,0,2016-12-31,2016Q4,LONE PINE CAPITAL LLC,0001061165
