,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,59139,349008,SH,SOLE,349008,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,131260,121223,SH,SOLE,121223,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
2,ALTERYX INC,COM CL A,02156B103,227342,2083414,SH,SOLE,2083414,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,395339,208773,SH,SOLE,208773,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
4,ANALOG DEVICES INC,COM,032654105,132176,1171043,SH,SOLE,1171043,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
5,AVALARA INC,COM,05338G106,203007,2811729,SH,SOLE,2811729,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
6,CARVANA CO,CL A,146869102,110070,1758582,SH,SOLE,1758582,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
7,CERIDIAN HCM HLDG INC,COM,15677J108,169076,3368051,SH,SOLE,3368051,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
8,COUPA SOFTWARE INC,COM,22266L106,397771,3141702,SH,SOLE,3141702,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
9,CREE INC,COM,225447101,51222,911748,SH,SOLE,911748,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
10,CROWDSTRIKE HLDGS INC,CL A,22788C105,48300,707272,SH,SOLE,707272,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
11,FACEBOOK INC,CL A,30303M102,255441,1323530,SH,SOLE,1323530,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
12,FASTLY INC,CL A,31188V100,6083,299959,SH,SOLE,299959,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
13,KULICKE & SOFFA INDS INC,COM,501242101,36170,1603995,SH,SOLE,1603995,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
14,MARRIOTT INTL INC NEW,CL A,571903202,98203,700000,SH,SOLE,700000,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
15,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,204888,8583481,SH,SOLE,8583481,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
16,MERCADOLIBRE INC,COM,58733R102,114347,186912,SH,SOLE,186912,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
17,MICROSOFT CORP,COM,594918104,130791,976342,SH,SOLE,976342,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
18,MIMECAST LTD,ORD SHS,G14838109,177397,3797844,SH,SOLE,3797844,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
19,MONGODB INC,CL A,60937P106,181826,1195514,SH,SOLE,1195514,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
20,MONOLITHIC PWR SYS INC,COM,609839105,54273,399714,SH,SOLE,399714,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
21,NETFLIX INC,COM,64110L106,185000,503647,SH,SOLE,503647,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
22,OKTA INC,CL A,679295105,231048,1870680,SH,SOLE,1870680,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
23,PAGERDUTY INC,COM,69553P100,1411,29983,SH,SOLE,29983,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
24,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,29380,753904,SH,SOLE,753904,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
25,PAYPAL HLDGS INC,COM,70450Y103,186529,1629645,SH,SOLE,1629645,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
26,REVOLVE GROUP INC,CL A,76156B107,7782,225574,SH,SOLE,225574,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
27,ROKU INC,COM CL A,77543R102,109626,1210268,SH,SOLE,1210268,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
28,SCIENTIFIC GAMES CORP,COM,80874P109,21174,1068315,SH,SOLE,1068315,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
29,SEA LTD,SPONSORED ADS,81141R100,72738,2189587,SH,SOLE,2189587,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
30,SERVICENOW INC,COM,81762P102,196143,714363,SH,SOLE,714363,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
31,SHOPIFY INC,CL A,82509L107,233534,778056,SH,SOLE,778056,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
32,SLACK TECHNOLOGIES INC,COM CL A,83088V102,28125,750000,SH,SOLE,750000,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
33,SMARTSHEET INC,COM CL A,83200N103,243465,5030271,SH,SOLE,5030271,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
34,SNAP INC,CL A,83304A106,57975,4054209,SH,SOLE,4054209,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
35,SQUARE INC,CL A,852234103,51978,716639,SH,SOLE,716639,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
36,STONECO LTD,COM CL A,G85158106,80708,2728476,SH,SOLE,2728476,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
37,THE REALREAL INC,COM,88339P101,5780,200000,SH,SOLE,200000,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
38,THE TRADE DESK INC,COM CL A,88339J105,44089,193560,SH,SOLE,193560,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
39,TWILIO INC,CL A,90138F102,230976,1693992,SH,SOLE,1693992,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
40,WAYFAIR INC,CL A,94419L101,205070,1404590,SH,SOLE,1404590,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
41,WORKDAY INC,CL A,98138H101,117790,572963,SH,SOLE,572963,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
42,ZENDESK INC,COM,98936J101,208620,2343257,SH,SOLE,2343257,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
43,ZOOM VIDEO COMMUNICATIONS IN,CL A,98980L101,108258,1219254,SH,SOLE,1219254,0,0,2019-06-30,2019Q2,Whale Rock Capital Management LLC,0001387322
