,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,21VIANET GROUP INC,SPONSORED ADS A,90138A103,996,30849,SH,SOLE,30849,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
1,51JOB INC,SPONSORED ADS,316827104,1654,26425,SH,SOLE,26425,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
2,ABBOTT LABS,COM,002824100,130440,1088449,SH,SOLE,1069311,0,19138,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
3,ABIOMED INC,COM,003654100,9881,31001,SH,SOLE,30502,0,499,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
4,ACUITY BRANDS INC,COM,00508Y102,504,3052,SH,SOLE,3052,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
5,ADIENT PLC,ORD SHS,G0084W101,4362,98696,SH,SOLE,98696,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
6,ADVANCE AUTO PARTS INC,COM,00751Y106,10215,55670,SH,SOLE,55670,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
7,AFFILIATED MANAGERS GROUP IN,COM,008252108,2107,14135,SH,SOLE,14135,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
8,AGNICO EAGLE MINES LTD,COM,008474108,1051,18182,SH,SOLE,18182,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
9,ALBEMARLE CORP,COM,012653101,15555,106460,SH,SOLE,106460,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
10,ALEXION PHARMACEUTICALS INC,COM,015351109,950,6211,SH,SOLE,6211,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
11,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,318039,1402720,SH,SOLE,1402720,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
12,ALIGN TECHNOLOGY INC,COM,016255101,28788,53161,SH,SOLE,52317,0,844,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
13,ALLEGHANY CORP DEL,COM,017175100,1008,1610,SH,SOLE,1610,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
14,ALLEGION PLC,ORD SHS,G0176J109,11027,87781,SH,SOLE,87781,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
15,ALLISON TRANSMISSION HLDGS I,COM,01973R101,466,11424,SH,SOLE,11424,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
16,ALPHABET INC,CAP STK CL A,02079K305,868,421,SH,SOLE,421,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
17,ALTERYX INC,COM CL A,02156B103,579,6975,SH,SOLE,6975,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
18,AMEDISYS INC,COM,023436108,5053,19084,SH,SOLE,18780,0,304,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
19,AMERCO,COM,023586100,5415,8839,SH,SOLE,8839,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
20,AMERIPRISE FINL INC,COM,03076C106,8652,37221,SH,SOLE,37221,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
21,AMERISOURCEBERGEN CORP,COM,03073E105,13514,114459,SH,SOLE,112351,0,2108,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
22,AMGEN INC,COM,031162100,261,1050,SH,SOLE,1050,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
23,AON PLC,SHS CL A,G0403H108,16408,71304,SH,SOLE,71304,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
24,APPLE INC,COM,037833100,342,2803,SH,SOLE,2803,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
25,APTIV PLC,SHS,G6095L109,37671,273173,SH,SOLE,273173,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
26,ARAMARK,COM,03852U106,12393,328028,SH,SOLE,322843,0,5185,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
27,ARCHER DANIELS MIDLAND CO,COM,039483102,40460,709830,SH,SOLE,697772,0,12058,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
28,ARES CAPITAL CORP,COM,04010L103,2366,126478,SH,SOLE,126478,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
29,ARISTA NETWORKS INC,COM,040413106,993,3288,SH,SOLE,3288,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
30,ASHLAND GLOBAL HLDGS INC,COM,044186104,5208,58667,SH,SOLE,58667,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
31,ASSOCIATED BANC CORP,COM,045487105,995,46629,SH,SOLE,46629,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
32,AUTOHOME INC,SP ADS RP CL A,05278C107,15052,161385,SH,SOLE,161385,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
33,AUTOLIV INC,COM,052800109,7942,85580,SH,SOLE,85580,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
34,AUTONATION INC,COM,05329W102,7175,76966,SH,SOLE,76966,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
35,AXALTA COATING SYS LTD,COM,G0750C108,6792,229612,SH,SOLE,229612,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
36,B2GOLD CORP,COM,11777Q209,1103,256285,SH,SOLE,256285,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
37,BAIDU INC,SPON ADR REP A,056752108,78498,360827,SH,SOLE,360827,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
38,BAKER HUGHES COMPANY,CL A,05722G100,583,26977,SH,SOLE,26977,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
39,BANK HAWAII CORP,COM,062540109,1111,12417,SH,SOLE,12417,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
40,BANK NEW YORK MELLON CORP,COM,064058100,14224,300787,SH,SOLE,300787,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
41,BANK OZK,COM,06417N103,1584,38783,SH,SOLE,38783,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
42,BAOZUN INC,SPONSORED ADR,06684L103,3657,95871,SH,SOLE,95871,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
43,BARRICK GOLD CORP,COM,067901108,4753,239619,SH,SOLE,239619,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
44,BAUSCH HEALTH COS INC,COM,071734107,3801,119826,SH,SOLE,119826,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
45,BAXTER INTL INC,COM,071813109,29552,350395,SH,SOLE,345098,0,5297,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
46,BECTON DICKINSON & CO,COM,075887109,47417,195010,SH,SOLE,191827,0,3183,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
47,BEIGENE LTD,SPONSORED ADR,07725L102,25428,73053,SH,SOLE,73053,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
48,BERRY GLOBAL GROUP INC,COM,08579W103,777,12655,SH,SOLE,12655,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
49,BEST BUY INC,COM,086516101,514,4475,SH,SOLE,4475,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
50,BEST INC,SPONSORED ADS,08653C106,56,29909,SH,SOLE,29909,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
51,BEYOND MEAT INC,COM,08862E109,9675,74358,SH,SOLE,73121,0,1237,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
52,BILIBILI INC,SPONS ADS REP Z,090040106,28427,265520,SH,SOLE,265520,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
53,BIOGEN INC,COM,09062X103,2349,8397,SH,SOLE,8397,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
54,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,1015,13438,SH,SOLE,13438,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
55,BK OF AMERICA CORP,COM,060505104,70838,1830916,SH,SOLE,1830916,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
56,BLACKBERRY LTD,COM,09228F103,358,42672,SH,SOLE,42672,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
57,BLACKROCK INC,COM,09247X101,35551,47153,SH,SOLE,47153,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
58,BLOCK H & R INC,COM,093671105,267,12234,SH,SOLE,12234,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
59,BOEING CO,COM,097023105,3355,13173,SH,SOLE,13173,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
60,BOK FINL CORP,COM NEW,05561Q201,1835,20544,SH,SOLE,20544,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
61,BORGWARNER INC,COM,099724106,11118,239827,SH,SOLE,239827,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
62,BOSTON BEER INC,CL A,100557107,18243,15123,SH,SOLE,14875,0,248,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
63,BOSTON PROPERTIES INC,COM,101121101,736,7267,SH,SOLE,7267,0,0,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
64,BOSTON SCIENTIFIC CORP,COM,101137107,37689,975131,SH,SOLE,959690,0,15441,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
65,BRIGHT HORIZONS FAM SOL IN D,COM,109194100,11031,64342,SH,SOLE,63335,0,1007,2021-03-31,2021Q1,"Bridgewater Associates, LP",0001350694
