,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,350989,3688023,SH,SOLE,3688023,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,305324,7589473,SH,SOLE,7589473,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,172319,2434920,SH,SOLE,2434920,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
3,BILL.COM HOLDINGS INC,COM,090043100,87056,2545500,SH,SOLE,2545500,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
4,CARVANA CO,CL A,146869102,95560,1734615,SH,SOLE,1734615,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
5,FASTLY INC,CL A,31188V100,168954,8901679,SH,SOLE,8901679,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
6,FLOOR & DECOR HLDGS INC,CL A,339750101,117032,3646982,SH,SOLE,3646982,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
7,MIMECAST LTD,ORD SHS,G14838109,83459,2364273,SH,SOLE,2364273,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
8,SHOPIFY INC,CL A,82509L107,255134,611934,SH,SOLE,611934,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
9,SLACK TECHNOLOGIES INC,COM CL A,83088V102,162294,6046717,SH,SOLE,6046717,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
10,SMARTSHEET INC,COM CL A,83200N103,126764,3053818,SH,SOLE,3053818,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
11,TWILIO INC,CL A,90138F102,57863,646583,SH,SOLE,646583,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
12,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,156125,1068469,SH,SOLE,1068469,0,0,2020-03-31,2020Q1,"Abdiel Capital Advisors, LP",0001578684
