,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACACIA COMMUNICATIONS INC,COM,00401C108,23502,400928,SH,SOLE,400928,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,41941,388955,SH,SOLE,388955,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
2,ALPHABET INC,CAP STK CL A,02079K305,75525,89083,SH,SOLE,89083,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,146446,165188,SH,SOLE,165188,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
4,APPLE INC,COM,037833100,93497,650821,SH,SOLE,650821,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
5,APPLIED OPTOELECTRONICS INC,COM,03823U102,64873,1155356,SH,SOLE,1155356,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
6,ELLIE MAE INC,COM,28849P100,99719,994501,SH,SOLE,994501,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
7,FABRINET,SHS,G3323L100,38493,915836,SH,SOLE,915836,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
8,FACEBOOK INC,CL A,30303M102,97031,683074,SH,SOLE,683074,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
9,FACEBOOK INC,PUT,30303M952,65343,460000,SH,SOLE,460000,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
10,HOST HOTELS & RESORTS INC,PUT,44107P954,37320,2000000,SH,SOLE,2000000,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
11,INSTRUCTURE INC,COM,45781U103,26000,1111122,SH,SOLE,1111122,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
12,ISHARES TR,PUT,464287955,151228,1100000,SH,SOLE,1100000,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
13,LAM RESEARCH CORP,COM,512807108,30670,238936,SH,SOLE,238936,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
14,LUMENTUM HLDGS INC,COM,55024U109,51341,962339,SH,SOLE,962339,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
15,MAXLINEAR INC,COM,57776J100,34350,1224602,SH,SOLE,1224602,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
16,MERCADOLIBRE INC,COM,58733R102,30322,143385,SH,SOLE,143385,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
17,MICROSOFT CORP,COM,594918104,46635,708096,SH,SOLE,708096,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
18,MONOLITHIC PWR SYS INC,COM,609839105,22862,248233,SH,SOLE,248233,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
19,NETEASE INC,SPONSORED ADR,64110W102,99670,350951,SH,SOLE,350951,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
20,NETFLIX INC,COM,64110L106,96975,656082,SH,SOLE,656082,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
21,SERVICENOW INC,PUT,81762P952,34988,400000,SH,SOLE,400000,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
22,NVIDIA CORP,COM,67066G104,47937,440068,SH,SOLE,440068,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
23,OCLARO INC,COM NEW,67555N206,46021,4686495,SH,SOLE,4686495,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
24,PEGASYSTEMS INC,COM,705573103,43409,989934,SH,SOLE,989934,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
25,QUANTENNA COMMUNICATIONS INC,COM,74766D100,19009,912601,SH,SOLE,912601,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
26,SHOPIFY INC,CL A,82509L107,70837,1040337,SH,SOLE,1040337,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
27,SPDR S&P 500 ETF TR,PUT,78462F953,82509,350000,SH,SOLE,350000,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
28,SYMANTEC CORP,COM,871503108,50586,1648826,SH,SOLE,1648826,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
29,ZENDESK INC,COM,98936J101,69893,2492628,SH,SOLE,2492628,0,0,2017-03-31,2017Q1,Whale Rock Capital Management LLC,0001387322
