,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,APPLE INC,COM,037833100,48371,438224,SH,SOLE,438224,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
1,BAIDU INC,SPON ADR REP A,056752108,45047,197601,SH,SOLE,197601,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
2,ELECTRONIC ARTS INC,COM,285512109,25319,538520,SH,SOLE,538520,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
3,ELLIE MAE INC,COM,28849P100,18282,453423,SH,SOLE,453423,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
4,GOOGLE INC,CL A,38259P508,10520,19825,SH,SOLE,19825,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
5,GOOGLE INC,CL C,38259P706,19427,36906,SH,SOLE,36906,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
6,IMPERVA INC,COM,45321L100,64795,1310840,SH,SOLE,1310840,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
7,INFINERA CORPORATION,COM,45667G103,57166,3883586,SH,SOLE,3883586,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
8,INPHI CORP,COM,45772F107,6560,355000,SH,SOLE,355000,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
9,INTERNATIONAL BUSINESS MACHS,PUT,459200951,29665,184900,SH,SOLE,184900,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
10,LAM RESEARCH CORP,COM,512807108,42633,537345,SH,SOLE,537345,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
11,MICRON TECHNOLOGY INC,COM,595112103,37141,1060878,SH,SOLE,1060878,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
12,MICROSOFT CORP,COM,594918104,50611,1089585,SH,SOLE,1089585,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
13,MONOLITHIC PWR SYS INC,COM,609839105,11353,228252,SH,SOLE,228252,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
14,NETEASE INC,SPONSORED ADR,64110W102,16767,169129,SH,SOLE,169129,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
15,PALO ALTO NETWORKS INC,COM,697435105,47374,386503,SH,SOLE,386503,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
16,PRICELINE GRP INC,COM NEW,741503403,39293,34461,SH,SOLE,34461,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
17,QLIK TECHNOLOGIES INC,COM,74733T105,27208,880802,SH,SOLE,880802,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
18,RF MICRODEVICES INC,COM,749941100,71856,4331267,SH,SOLE,4331267,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
19,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,19255,814166,SH,SOLE,814166,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
20,TABLEAU SOFTWARE INC,CL A,87336U105,36911,435473,SH,SOLE,435473,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
21,TEXTURA CORP,COM,883211104,37699,1324170,SH,SOLE,1324170,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
22,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,25222,1290780,SH,SOLE,1290780,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
23,WIX COM LTD,SHS,M98068105,13127,625077,SH,SOLE,625077,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
24,WORKDAY INC,CL A,98138H101,6192,75876,SH,SOLE,75876,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
25,YY INC,ADS REPCOM CLA,98426T106,11427,183303,SH,SOLE,183303,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
26,ZENDESK INC,COM,98936J101,56101,2302057,SH,SOLE,2302057,0,0,2014-12-31,2014Q4,Whale Rock Capital Management LLC,0001387322
