,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALPHABET INC,CAP STK CL C,02079K107,25286,24165,SH,SOLE,24165,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
1,ANSYS INC,COM,03662Q105,20789,140856,SH,SOLE,140856,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
2,CHEGG INC,COM,163092109,29383,1800400,SH,SOLE,1800400,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
3,CIMPRESS N V,SHS EURO,N20146101,32325,269645,SH,SOLE,269645,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
4,DOLLAR GEN CORP NEW,COM,256677105,27133,291725,SH,SOLE,291725,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
5,FACEBOOK INC,CL A,30303M102,65293,370017,SH,SOLE,370017,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
6,ROPER TECHNOLOGIES INC,COM,776696106,21250,82047,SH,SOLE,82047,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
7,SITEONE LANDSCAPE SUPPLY INC,COM,82982L103,11891,155033,SH,SOLE,155033,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
8,WORKIVA INC,COM CL A,98139A105,25542,1193539,SH,SOLE,1193539,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
9,YELP INC,CL A,985817105,18334,436934,SH,SOLE,436934,0,0,2017-12-31,2017Q4,"Dorsey Asset Management, LLC",0001671657
