,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE SYS INC,COM,00724F101,58625,625000,SH,SOLE,625000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
1,ADVANCE AUTO PARTS INC,COM,00751Y106,60128,375000,SH,SOLE,375000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
2,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,31612,400000,SH,SOLE,400000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
3,AMAZON COM INC,COM,023135106,103887,175000,SH,SOLE,175000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
4,AMAZON COM INC,COM,023135106,23746,40000,SH,SOLE,40000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
5,AUTONATION INC,COM,05329W102,38511,825000,SH,SOLE,825000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
6,AUTONATION INC,COM,05329W102,7002,150000,SH,SOLE,150000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
7,BUCKLE INC,COM,118440106,13548,400000,SH,SOLE,400000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
8,BUFFALO WILD WINGS INC,COM,119848109,36289,245000,SH,SOLE,245000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
9,BURLINGTON STORES INC,COM,122017106,52022,925000,SH,SOLE,925000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
10,CARDTRONICS INC,COM,14161H108,5399,150000,SH,SOLE,150000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
11,CONSTELLATION BRANDS INC,CL A,21036P108,67991,450000,SH,SOLE,450000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
12,COSTCO WHSL CORP NEW,COM,22160K105,55153,350000,SH,SOLE,350000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
13,CROCS INC,COM,227046109,3848,400000,SH,SOLE,400000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
14,CST BRANDS INC,COM,12646R105,7658,200000,SH,SOLE,200000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
15,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,22130,500000,SH,SOLE,500000,0,0,2016-03-31,2016Q1,Melvin Capital Management LP,0001628110
