,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,8X8 INC NEW,COM,282914100,76973,4950000,SH,SOLE,4950000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ADOBE SYSTEMS INCORPORATED,COM,00724F101,82883,169000,SH,SOLE,169000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AGORA INC,ADS,00851L103,3009,70000,SH,SOLE,70000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,1316461,4478062,SH,SOLE,4478062,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,ALPHABET INC,CAP STK CL A,02079K305,44701,30500,SH,SOLE,30500,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,AMAZON COM INC,COM,023135106,1904352,604800,SH,SOLE,604800,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,AMERICAN WELL CORP,CL A,03044L105,11856,400000,SH,SOLE,400000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,ANAPLAN INC,COM,03272L108,425601,6800903,SH,SOLE,6800903,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,APOLLO GLOBAL MGMT INC,COM CL A,03768E105,1517629,33913500,SH,SOLE,33913500,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,ASANA INC,CL A,04342Y104,26675,926202,SH,SOLE,926202,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,ATLASSIAN CORP PLC,CL A,G06242104,502148,2762241,SH,SOLE,2762241,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,AVALARA INC,COM,05338G106,12734,100000,SH,SOLE,100000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,BIGCOMMERCE HLDGS INC,COM SER 1,08975P108,112455,1350000,SH,SOLE,1350000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,BILIBILI INC,SPONS ADS REP Z,090040106,4160,100000,SH,SOLE,100000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,CARDLYTICS INC,COM,14161W105,8817,124940,SH,SOLE,124940,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,CARVANA CO,CL A,146869102,1341239,6012907,SH,SOLE,6012907,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,CERIDIAN HCM HLDG INC,COM,15677J108,14051,170000,SH,SOLE,170000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,CHINDATA GROUP HLDGS LTD,ADS,16955F107,30026,1850000,SH,SOLE,1850000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,CLOUDFLARE INC,CL A COM,18915M107,7186,175000,SH,SOLE,175000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,CROWDSTRIKE HLDGS INC,CL A,22788C105,1034981,7537000,SH,SOLE,7537000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,DADA NEXUS LTD,ADS,23344D108,1324,50000,SH,SOLE,50000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,DATADOG INC,CL A COM,23804L103,485975,4757000,SH,SOLE,4757000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,DESPEGAR COM CORP,ORD SHS,G27358103,58872,9256550,SH,SOLE,9256550,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,DOCUSIGN INC,COM,256163106,64572,300000,SH,SOLE,300000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,DOUYU INTERNATIONAL HLDNGS L,SPONSORED ADS,25985W105,5284,400000,SH,SOLE,400000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,DROPBOX INC,CL A,26210C104,3852,200000,SH,SOLE,200000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,DUCK CREEK TECHNOLOGIES INC,SHS,264120106,15901,350000,SH,SOLE,350000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,DYNATRACE INC,COM NEW,268150109,20510,500000,SH,SOLE,500000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,ELASTIC N V,ORD SHS,N14506104,433701,4019843,SH,SOLE,4019843,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,FACEBOOK INC,CL A,30303M102,2291756,8750500,SH,SOLE,8750500,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,FARFETCH LTD,ORD SH CL A,30744W107,12580,500000,SH,SOLE,500000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,FARMLAND PARTNERS INC,COM,31154R109,296,44502,SH,SOLE,44502,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,FLEETCOR TECHNOLOGIES INC,COM,339041105,308417,1295325,SH,SOLE,1295325,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,GDS HLDGS LTD,SPONSORED ADS,36165L108,468940,5730659,SH,SOLE,5730659,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
34,GOODRX HLDGS INC,COM CL A,38246G108,77840,1400000,SH,SOLE,1400000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
35,GSX TECHEDU INC,SPONSORED ADS,36257Y109,272201,3020769,SH,SOLE,3020769,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
36,HEALTH CATALYST INC,COM,42225T107,1830,50000,SH,SOLE,50000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
37,HUYA INC,ADS REP SHS A,44852D108,8670,362000,SH,SOLE,362000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
38,JAMF HLDG CORP,COM,47074L105,104510,2778778,SH,SOLE,2778778,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
39,JD.COM INC,SPON ADR CL A,47215P106,4008585,51650366,SH,SOLE,51650366,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
40,JFROG LTD,ORD SHS,M6191J100,84650,1000000,SH,SOLE,1000000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
41,KE HLDGS INC,SPONSORED ADS,482497104,153250,2500000,SH,SOLE,2500000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
42,KINGSOFT CLOUD HLDGS LTD,ADS,49639K101,295,10000,SH,SOLE,10000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
43,LI AUTO INC,SPONSORED ADS,50202M102,6087,350000,SH,SOLE,350000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
44,LINX SA,SPONSORED ADS,53619W101,20603,3350000,SH,SOLE,3350000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
45,MASTERCARD INCORPORATED,CL A,57636Q104,244835,724000,SH,SOLE,724000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
46,MEDALLIA INC,COM,584021109,1371,50000,SH,SOLE,50000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
47,MICROSOFT CORP,COM,594918104,2400651,11413734,SH,SOLE,11413734,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
48,MONGODB INC,CL A,60937P106,442485,1911300,SH,SOLE,1911300,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
49,NCINO INC,COM,63947U107,21912,275000,SH,SOLE,275000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
50,NETFLIX INC,COM,64110L106,775547,1551000,SH,SOLE,1551000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
51,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581107,320154,2141500,SH,SOLE,2141500,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
52,OAK STR HEALTH INC,COM,67181A107,1336,25000,SH,SOLE,25000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
53,ONESMART INTL ED GROUP LTD,SPONSORED ADS,68276W103,1437,320000,SH,SOLE,320000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
54,OUTSET MED INC,COM,690145107,2750,55000,SH,SOLE,55000,0,0,2020-09-30,2020Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
