,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Inc,Common Stock,00724F101,7911,23986,SH,SOLE,23986,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
1,Aerojet Rocketdyne Holdings In,Common Stock,007800105,288,6308,SH,SOLE,6308,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
2,Advanced Micro Devices Inc,Common Stock,007903107,8715,190039,SH,SOLE,190039,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
3,AeroVironment Inc,Common Stock,008073108,11288,182832,SH,SOLE,101984,0,80848,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
4,Alibaba Group Holding Ltd,ADR,01609W102,32259,152094,SH,SOLE,112503,10741,28850,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
5,Align Technology Inc,Common Stock,016255101,533,1911,SH,SOLE,1911,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
6,Allegheny Technologies Inc,Common Stock,01741R102,41,1995,SH,SOLE,1995,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
7,Alphabet Inc,Common Stock,02079K305,2760,2061,SH,SOLE,2061,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
8,Altair Engineering Inc,Common Stock,021369103,997,27758,SH,SOLE,27758,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
9,Amazon.com Inc,Common Stock,023135106,20796,11254,SH,SOLE,9508,0,1746,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
10,AMETEK Inc,Common Stock,031100100,461,4621,SH,SOLE,4621,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
11,ANSYS Inc,Common Stock,03662Q105,3586,13930,SH,SOLE,13930,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
12,Apple Inc,Common Stock,037833100,21030,71615,SH,SOLE,51317,0,20298,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
13,AquaBounty Technologies Inc,Common Stock,03842K200,882,406682,SH,SOLE,406682,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
14,Arconic Inc,Common Stock,03965L100,337,10954,SH,SOLE,10954,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
15,Arcturus Therapeutics Holdings,Common Stock,03969T109,15041,1383756,SH,SOLE,1383756,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
16,Autodesk Inc,Common Stock,052769106,37673,205347,SH,SOLE,158036,15282,32029,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
17,Baidu Inc,ADR,056752108,12878,101885,SH,SOLE,101885,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
18,Renishaw PLC,Common Stock,G75006117,2397,47956,SH,SOLE,47956,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
19,Bellicum Pharmaceuticals Inc,Common Stock,079481107,538,417433,SH,SOLE,417433,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
20,Bristol-Myers Squibb Co,Common Stock,110122108,3406,53054,SH,SOLE,7037,42499,3518,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
21,CareDx Inc,Common Stock,14167L103,12196,565438,SH,SOLE,565438,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
22,Carpenter Technology Corp,Common Stock,144285103,39,785,SH,SOLE,785,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
23,Castle Biosciences Inc,Common Stock,14843C105,7081,206014,SH,SOLE,206014,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
24,Cellectis SA,ADR,15117K103,22975,1342001,SH,SOLE,1197781,134034,10186,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
25,Cellular Biomedicine Group Inc,Common Stock,15117P102,6689,411880,SH,SOLE,411880,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
26,Cerus Corp,Common Stock,157085101,39737,9416460,SH,SOLE,7558293,165930,1692237,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
27,Cloudera Inc,Common Stock,18914U100,16144,1388111,SH,SOLE,909618,0,478493,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
28,Codexis Inc,Common Stock,192005106,10935,683855,SH,SOLE,675727,8128,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
29,Cognex Corp,Common Stock,192422103,2614,46649,SH,SOLE,46649,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
30,Conformis Inc,Common Stock,20717E101,638,425240,SH,SOLE,425240,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
31,Deere & Co,Common Stock,244199105,1885,10880,SH,SOLE,10880,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
32,DuPont de Nemours Inc,Common Stock,26614N102,40,617,SH,SOLE,617,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
33,Eastman Chemical Co,Common Stock,277432100,45,563,SH,SOLE,563,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
34,Eastman Kodak Co,Common Stock,277461406,79,17072,SH,SOLE,17072,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
35,Editas Medicine Inc,Common Stock,28106W103,131684,4447277,SH,SOLE,3397873,322639,726765,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
36,Eventbrite Inc,Common Stock,29975E109,37638,1866050,SH,SOLE,1498299,126554,241197,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
37,ExOne Co/The,Common Stock,302104104,17686,2370763,SH,SOLE,1989944,0,380819,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
38,FLIR Systems Inc,Common Stock,302445101,2408,46253,SH,SOLE,46253,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
39,Facebook Inc,Common Stock,30303M102,1028,5010,SH,SOLE,5010,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
40,FARO Technologies Inc,Common Stock,311642102,435,8640,SH,SOLE,8640,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
41,Fate Therapeutics Inc,Common Stock,31189P102,8437,431128,SH,SOLE,431128,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
42,General Electric Co,Common Stock,369604103,372,33337,SH,SOLE,33337,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
43,General Motors Co,Common Stock,37045V100,1517,41437,SH,SOLE,41437,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
44,Grayscale Bitcoin Trust BTC,Open-End Fund,389637109,19241,2349322,SH,SOLE,1064987,472999,811336,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
45,Guardant Health Inc,Common Stock,40131M109,11862,151807,SH,SOLE,151807,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
46,Guidewire Software Inc,Common Stock,40171V100,1825,16630,SH,SOLE,16630,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
47,HDFC Bank Ltd,ADR,40415F101,2059,32498,SH,SOLE,32498,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
48,HP Inc,Common Stock,40434L105,2443,118859,SH,SOLE,118859,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
49,Hexcel Corp,Common Stock,428291108,39,534,SH,SOLE,534,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
50,HubSpot Inc,Common Stock,443573100,9443,59580,SH,SOLE,59580,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
51,Illumina Inc,Common Stock,452327109,241420,727740,SH,SOLE,559556,51573,116611,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
52,Incyte Corp,Common Stock,45337C102,11778,134882,SH,SOLE,134882,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
53,Inovio Pharmaceuticals Inc,Common Stock,45773H201,15130,4584966,SH,SOLE,4584966,0,0,2019-12-31,2019Q4,ARK Investment Management LLC,0001697748
