,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Abbott Labs,COM,002824100,15150,385400,SH,DFND,385400,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
1,AbbVie Inc.,COM,00287Y109,82026,1324920,SH,DFND,1324920,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
2,Agilent Tech's Inc.,COM,00846U101,9773,220300,SH,DFND,220300,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
3,Agnico Eagle Mines Ltd,COM,008474108,23267,434900,SH,DFND,434900,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
4,Agrium Inc.,COM,008916108,19938,220500,SH,DFND,220500,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
5,Alcoa Inc.,COM,013817101,31432,3390700,SH,DFND,3390700,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
6,Amazon.com Inc.,COM,023135106,25333,35400,SH,DFND,35400,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
7,Barrick Gold Corp,COM,067901108,39126,1832600,SH,DFND,1832600,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
8,CF Ind's Hldgs Inc.,COM,125269100,22432,930800,SH,DFND,930800,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
9,Ctrip.com Int'l Ltd.,AM DEP SHS,22943F100,16851,409000,SH,DFND,409000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
10,Deere & Co,COM,244199105,29215,360500,SH,DFND,360500,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
11,Eastman Chem Co,COM,277432100,8902,131100,SH,DFND,131100,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
12,Facebook Inc.,CL A,30303M102,106554,932394,SH,DFND,932394,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
13,Freeport-McMoRan Inc,CL B,35671D857,38664,3470700,SH,DFND,3470700,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
14,General Dynamics Corp,COM,369550108,14606,104900,SH,DFND,104900,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
15,HDFC Bank Ltd.,ADR REPS 3 SHS,40415F101,15393,232000,SH,DFND,232000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
16,Halliburton Co,COM,406216101,98624,2177600,SH,DFND,2177600,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
17,IShrs MSCI Emg'g Mkt Idx,MSCI EMG MKT ETF,464287234,71929,2093400,SH,DFND,2093400,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
18,Mead Johnson Nut'n Co,COM,582839106,10010,110300,SH,DFND,110300,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
19,Nucor Corp,COM,670346105,9931,201000,SH,DFND,201000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
20,NVIDIA Corp.,COM,67066G104,15043,320000,SH,DFND,320000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
21,Post Hldgs Inc.,COM,737446104,24079,291200,SH,DFND,291200,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
22,Potash Corp of Sask Inc.,COM,73755L107,19358,1192000,SH,DFND,1192000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
23,Pure Storage Inc.,CL A,74624M102,21632,1984600,SH,DFND,1984600,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
24,Raytheon Co,COM,755111507,10482,77100,SH,DFND,77100,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
25,Rockwell Automation Inc.,COM,773903109,14938,130100,SH,DFND,130100,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
26,Salesforce.com Inc.,COM,79466L302,15008,189000,SH,DFND,189000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
27,WhiteWave Foods Co,COM,966244105,17086,364000,SH,DFND,364000,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
28,Williams Co's Inc.,COM,969457100,6022,278400,SH,DFND,278400,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
29,Zoetis Inc.,CL A,98978V103,22681,477900,SH,DFND,477900,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
30,Ingersoll-Rand Plc,SHS,G47791101,15188,238500,SH,DFND,238500,0,0,2016-06-30,2016Q2,Duquesne Family Office LLC,0001536411
