,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Amazon.com Inc.,COM,023135106,49303,157700,SH,DFND,157700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
1,Amgen Inc.,COM,031162100,25855,231000,SH,DFND,231000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
2,Biogen Idec Inc.,COM,09062X103,22030,91500,SH,DFND,91500,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
3,Boeing Co,COM,097023105,11656,99200,SH,DFND,99200,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
4,CBS Corp,CL A,124857202,26571,481700,SH,DFND,481700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
5,Cheniere Energy Inc.,COM,16411R208,10351,303200,SH,DFND,303200,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
6,Cubist Pharm's Inc.,COM,229678107,26246,413000,SH,DFND,413000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
7,Delta Air Lines Inc.,COM,247361702,73365,3110000,SH,DFND,3110000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
8,Endo Health Sol'ns Inc.,COM,29264F205,23947,527000,SH,DFND,527000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
9,Gilead Sciences Inc.,COM,375558103,38395,610700,SH,DFND,610700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
10,Google Inc.,CL A,38259P508,195547,223250,SH,DFND,223250,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
11,Halliburton Co,COM,406216101,30513,633700,SH,DFND,633700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
12,Illumina Inc.,COM,452327109,40957,506700,SH,DFND,506700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
13,IShares MSCI Sth Kor Cap Idx Fnd,MSCI STH KOR ETF,464286772,10183,165500,SH,DFND,165500,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
14,IShares FTSE China 25 Idx Fnd,CHINA LG-CAP ETF,464287184,9667,260700,SH,DFND,260700,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
15,Ishares JPM USD Emg Bnd,JP MOR EM MK ETF,464288281,14879,136500,SH,DFND,136500,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
16,Johnson & Johnson,COM,478160104,11183,129000,SH,DFND,129000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
17,Nokia Oyj,SPONS ADR,654902204,6510,1000000,SH,DFND,1000000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
18,Pioneer Nat'l Res's Co,COM,723787107,26998,143000,SH,DFND,143000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
19,Schlumberger Ltd.,COM,806857108,87741,993000,SH,DFND,993000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
20,Mat'ls Select Sctr SPDR Tst,SBI MATERIALS,81369Y100,5057,120400,SH,DFND,120400,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
21,Cons Disc Sel Sctr SPDR Fnd,COM,81369Y407,10356,170800,SH,DFND,170800,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
22,Engy Select Sctr SPDR Fnd,SBI INT-ENERGY,81369Y506,9689,116900,SH,DFND,116900,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
23,Ind'l Select Sctr SPDR,SBI INT-INDS,81369Y704,10336,222900,SH,DFND,222900,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
24,Wendy's Co,COM,95058W100,16960,2000000,SH,DFND,2000000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
25,WisdomTree Jpn Hdgd Eq Fnd,JAPN HEDGE EQT,97717W851,4889,102000,SH,DFND,102000,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
26,Workday Inc.,CL A,98138H101,40910,505500,SH,DFND,505500,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
27,Herbalife Ltd.,COM USD SHS,G4412G101,5514,79032,SH,DFND,79032,0,0,2013-09-30,2013Q3,Duquesne Family Office LLC,0001536411
