,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,64036,605310,SH,SOLE,605310,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL C,02079K107,24223,31164,SH,SOLE,31164,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
2,ALPHABET INC,CAP STK CL A,02079K305,85521,106361,SH,SOLE,106361,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,157559,188173,SH,SOLE,188173,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
4,APPLE INC,COM,037833100,42332,374451,SH,SOLE,374451,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
5,APPLIED OPTOELECTRONICS INC,COM,03823U102,14646,659431,SH,SOLE,659431,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
6,ARRIS INTL INC,SHS,G0551A103,47904,1690942,SH,SOLE,1690942,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
7,CIRRUS LOGIC INC,COM,172755100,29020,545999,SH,SOLE,545999,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
8,ELLIE MAE INC,COM,28849P100,90395,858454,SH,SOLE,858454,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
9,EPAM SYS INC,COM,29414B104,27950,403261,SH,SOLE,403261,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
10,FABRINET,SHS,G3323L100,53500,1199824,SH,SOLE,1199824,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
11,FACEBOOK INC,CL A,30303M102,75751,590559,SH,SOLE,590559,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
12,GIGAMON INC,COM,37518B102,47759,871516,SH,SOLE,871516,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
13,GRIDSUM HLDG INC,ADR REPSG CL B,398132100,253,15000,SH,SOLE,15000,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
14,INPHI CORP,COM,45772F107,14938,343317,SH,SOLE,343317,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
15,ISHARES TR,PUT,464287955,199358,1605000,SH,SOLE,1605000,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
16,MAXLINEAR INC,CL A,57776J100,29709,1465682,SH,SOLE,1465682,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
17,MICROSOFT CORP,COM,594918104,55767,968185,SH,SOLE,968185,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
18,MONOLITHIC PWR SYS INC,COM,609839105,19964,247995,SH,SOLE,247995,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
19,NETEASE INC,SPONSORED ADR,64110W102,64021,265891,SH,SOLE,265891,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
20,NUTANIX INC,CL A,67059N108,1850,50000,SH,SOLE,50000,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
21,NVIDIA CORP,COM,67066G104,27752,405026,SH,SOLE,405026,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
22,OCLARO INC,COM NEW,67555N206,57162,6685632,SH,SOLE,6685632,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
23,SALESFORCE COM INC,COM,79466L302,23225,325600,SH,SOLE,325600,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
24,SHOPIFY INC,CL A,82509L107,60211,1402861,SH,SOLE,1402861,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
25,SYMANTEC CORP,COM,871503108,67412,2685751,SH,SOLE,2685751,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
26,THE TRADE DESK INC,COM CL A,88339J105,438,15000,SH,SOLE,15000,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
27,VONAGE HLDGS CORP,COM,92886T201,15460,2338943,SH,SOLE,2338943,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
28,WAYFAIR INC,CL A,94419L101,16762,425751,SH,SOLE,425751,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
29,YELP INC,CL A,985817105,11382,272960,SH,SOLE,272960,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
30,YY INC,CALL,98426t906,39960,750000,SH,SOLE,750000,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
31,ZENDESK INC,COM,98936J101,83771,2727795,SH,SOLE,2727795,0,0,2016-09-30,2016Q3,Whale Rock Capital Management LLC,0001387322
