,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,159054,922429,SH,SOLE,922429,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,137827,130840,SH,SOLE,130840,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
2,AMAZON COM INC,COM,023135106,264422,226104,SH,SOLE,226104,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
3,APPIAN CORP,CL A,03782L101,7686,244143,SH,SOLE,244143,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
4,APPLE INC,COM,037833100,24342,143840,SH,SOLE,143840,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
5,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,42462,244287,SH,SOLE,244287,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
6,BLACKLINE INC,COM,09239B109,6073,185152,SH,SOLE,185152,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
7,BOX INC,CL A,10316T104,16863,798418,SH,SOLE,798418,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
8,ELLIE MAE INC,COM,28849P100,70549,789136,SH,SOLE,789136,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
9,FACEBOOK INC,CL A,30303M102,155178,879392,SH,SOLE,879392,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
10,HIMAX TECHNOLOGIES INC,CALL,43289P906,26050,2500000,SH,SOLE,2500000,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
11,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,31708,3043026,SH,SOLE,3043026,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
12,KULICKE & SOFFA INDS INC,COM,501242101,81422,3345875,SH,SOLE,3345875,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
13,LAM RESEARCH CORP,COM,512807108,61037,331596,SH,SOLE,331596,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
14,LUMENTUM HLDGS INC,COM,55024U109,84427,1726516,SH,SOLE,1726516,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
15,MERCADOLIBRE INC,COM,58733R102,105046,333839,SH,SOLE,333839,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
16,MICRON TECHNOLOGY INC,COM,595112103,46807,1138291,SH,SOLE,1138291,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
17,MICROSOFT CORP,COM,594918104,74417,869972,SH,SOLE,869972,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
18,MONOLITHIC PWR SYS INC,COM,609839105,27797,247392,SH,SOLE,247392,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
19,MULESOFT INC,CL A,625207105,58994,2536291,SH,SOLE,2536291,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
20,NETEASE INC,SPONSORED ADR,64110W102,55023,159456,SH,SOLE,159456,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
21,NETFLIX INC,COM,64110L106,78653,409734,SH,SOLE,409734,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
22,NVIDIA CORP,COM,67066G104,51494,266117,SH,SOLE,266117,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
23,PROS HOLDINGS INC,COM,74346Y103,16094,608485,SH,SOLE,608485,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
24,RINGCENTRAL INC,CL A,76680R206,35989,743568,SH,SOLE,743568,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
25,SCIENTIFIC GAMES CORP,CL A,80874P109,107257,2090775,SH,SOLE,2090775,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
26,SHOPIFY INC,CL A,82509L107,165255,1636189,SH,SOLE,1636189,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
27,YY INC,ADS REPCOM CLA,98426T106,105820,935962,SH,SOLE,935962,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
28,ZENDESK INC,COM,98936J101,61112,1805901,SH,SOLE,1805901,0,0,2017-12-31,2017Q4,Whale Rock Capital Management LLC,0001387322
