,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,77557,194482,SH,SOLE,194482,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
1,AMAZON COM INC,COM,023135106,500129,1254115,SH,DFND,1254115,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
2,AMERICAN TOWER CORP NEW,COM,03027X100,45880,574790,SH,SOLE,574790,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
3,AMERICAN TOWER CORP NEW,COM,03027X100,327098,4097948,SH,DFND,4097948,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
4,APPLE INC,COM,037833100,102792,183224,SH,SOLE,183224,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
5,APPLE INC,COM,037833100,743391,1325071,SH,DFND,1325071,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
6,ATMEL CORP,COM,049513104,23319,2978198,SH,DFND,2978198,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
7,BAIDU INC,SPON ADR REP A,056752108,86804,487992,SH,SOLE,487992,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
8,BAIDU INC,SPON ADR REP A,056752108,412389,2318353,SH,DFND,2318353,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
9,BEST BUY INC,COM,086516101,70168,1759469,SH,DFND,1759469,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
10,BLACKBERRY LTD,COM,09228F103,45752,6149438,SH,DFND,6149438,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
11,CBS CORP NEW,CL B,124857202,79451,1246491,SH,SOLE,1246491,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
12,CBS CORP NEW,CL B,124857202,777331,12195345,SH,DFND,12195345,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
13,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,33321,243644,SH,SOLE,243644,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
14,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,317892,2324450,SH,DFND,2324450,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
15,CROWN CASTLE INTL CORP,COM,228227104,45311,617058,SH,SOLE,617058,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
16,CROWN CASTLE INTL CORP,COM,228227104,326062,4440442,SH,DFND,4440442,0,0,2013-12-31,2013Q4,COATUE MANAGEMENT LLC,0001135730
