,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,184395,869376,SH,SOLE,869376,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,193240,144275,SH,SOLE,144275,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
2,ALTERYX INC,COM CL A,02156B103,126105,1260165,SH,SOLE,1260165,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,310419,167990,SH,SOLE,167990,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
4,ANAPLAN INC,COM,03272L108,56254,1073547,SH,SOLE,1073547,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
5,AVALARA INC,COM,05338G106,151211,2064317,SH,SOLE,2064317,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
6,BILL COM HLDGS INC,COM,090043100,4566,120000,SH,SOLE,120000,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
7,CARVANA CO,CL A,146869102,189992,2064011,SH,SOLE,2064011,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
8,CERIDIAN HCM HLDG INC,COM,15677J108,177630,2616821,SH,SOLE,2616821,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
9,CIRRUS LOGIC INC,COM,172755100,33456,405976,SH,SOLE,405976,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
10,COUPA SOFTWARE INC,COM,22266L106,459104,3139172,SH,SOLE,3139172,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
11,CROWDSTRIKE HLDGS INC,CL A,22788C105,49595,994492,SH,SOLE,994492,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
12,DATADOG INC,CL A COM,23804L103,114736,3036954,SH,SOLE,3036954,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
13,DISNEY WALT CO,COM DISNEY,254687106,239258,1654279,SH,SOLE,1654279,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
14,FACEBOOK INC,CL A,30303M102,227604,1108912,SH,SOLE,1108912,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
15,FASTLY INC,CL A,31188V100,39271,1956712,SH,SOLE,1956712,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
16,FIVE9 INC,COM,338307101,49584,756082,SH,SOLE,756082,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
17,FORTINET INC,COM,34959E109,210255,1969418,SH,SOLE,1969418,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
18,GARMIN LTD,SHS,H2906T109,32904,337271,SH,SOLE,337271,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
19,KULICKE & SOFFA INDS INC,COM,501242101,93361,3432399,SH,SOLE,3432399,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
20,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,111496,4197885,SH,SOLE,4197885,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
21,MATCH GROUP INC,COM,57665R106,150330,1830834,SH,SOLE,1830834,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
22,MERCADOLIBRE INC,COM,58733R102,28713,50202,SH,SOLE,50202,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
23,MICROSOFT CORP,COM,594918104,360240,2284337,SH,SOLE,2284337,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
24,MIMECAST LTD,ORD SHS,G14838109,153607,3540957,SH,SOLE,3540957,0,0,2019-12-31,2019Q4,Whale Rock Capital Management LLC,0001387322
