,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Inc,Common Stock,00724F101,15766,33165,SH,SOLE,33165,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
1,Aerojet Rocketdyne Holdings Inc,Common Stock,007800105,4228,90029,SH,SOLE,90029,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
2,AeroVironment Inc,Common Stock,008073108,65079,560739,SH,SOLE,560739,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
3,Alibaba Group Holding Ltd,ADR,01609W102,133958,590826,SH,SOLE,590826,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
4,Align Technology Inc,Common Stock,016255101,6615,12215,SH,SOLE,12215,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
5,Allegheny Technologies Inc,Common Stock,01741R102,746,35406,SH,SOLE,35406,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
6,Alphabet Inc,Common Stock,02079K107,119041,57546,SH,SOLE,57546,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
7,Altair Engineering Inc,Common Stock,021369103,24201,386786,SH,SOLE,386786,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
8,Amazon.com Inc,Common Stock,023135106,43063,13918,SH,SOLE,13918,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
9,AMETEK Inc,Common Stock,031100100,7197,56347,SH,SOLE,56347,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
10,ANSYS Inc,Common Stock,03662Q105,57539,169452,SH,SOLE,169452,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
11,Apple Inc,Common Stock,037833100,72562,594039,SH,SOLE,594039,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
12,AquaBounty Technologies Inc,Common Stock,03842K200,48557,7247378,SH,SOLE,7247378,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
13,Arcturus Therapeutics Holdings Inc,Common Stock,03969T109,137607,3331889,SH,SOLE,3331889,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
14,Autodesk Inc,Common Stock,052769106,41862,151043,SH,SOLE,151043,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
15,Baidu Inc,ADR,056752108,1115497,5127543,SH,SOLE,4688247,329127,110169,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
16,Renishaw PLC,Common Stock,G75006117,27726,313442,SH,SOLE,313442,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
17,CareDx Inc,Common Stock,14167L103,303738,4460824,SH,SOLE,4460824,0,0,2021-03-31,2021Q1,ARK Investment Management LLC,0001697748
