,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,154451,1268175,SH,SOLE,1268175,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,993786,6131078,SH,SOLE,6131078,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,133408,1088777,SH,SOLE,1088777,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
3,BILL COM HLDGS INC,COM,090043100,275065,2015131,SH,SOLE,2015131,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
4,FASTLY INC,CL A,31188V100,813037,9305679,SH,SOLE,9305679,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
5,FLOOR & DECOR HLDGS INC,CL A,339750101,462785,4984222,SH,SOLE,4984222,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
6,SHOPIFY INC,CL A,82509L107,262538,231934,SH,SOLE,231934,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
7,SMARTSHEET INC,COM CL A,83200N103,211599,3053818,SH,SOLE,3053818,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
8,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,230548,683469,SH,SOLE,683469,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
9,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,4823,100000,SH,SOLE,100000,0,0,2020-12-31,2020Q4,"Abdiel Capital Advisors, LP",0001578684
