,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALLERGAN PLC,SHS,G0177J108,894938,4261406,SH,SOLE,4261406,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
1,ALLSTATE CORP,COM,020002101,192329,2594834,SH,SOLE,2594834,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
2,ALPHABET INC,CAP STK CL C,02079K107,372789,483000,SH,SOLE,483000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
3,ALPS ETF TR,ALERIAN MLP,00162Q866,60032,4764435,SH,SOLE,4764435,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
4,AMERICAN AIRLS GROUP INC,COM,02376R102,60387,1293367,SH,SOLE,1293367,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
5,APPLE INC,COM,037833100,52119,450000,SH,SOLE,450000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
6,ARCELORMITTAL SA LUXEMBOURG,NY REGISTRY SH,03938L104,7129,976578,SH,SOLE,976578,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
7,ARCH COAL INC,CL A,039380407,2121,27178,SH,SOLE,27178,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
8,ATLANTICA YIELD PLC,SHS,G0751N103,112623,5820326,SH,SOLE,5820326,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
9,BOSTON SCIENTIFIC CORP,COM,101137107,11897,550000,SH,SOLE,550000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
10,BRISTOL MYERS SQUIBB CO,COM,110122108,21915,375000,SH,SOLE,375000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
11,CENTENE CORP DEL,COM,15135B101,44360,785000,SH,SOLE,785000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
12,CITIZENS FINL GROUP INC,COM,174610105,100824,2829750,SH,SOLE,2829750,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
13,COMERICA INC,COM,200340107,78462,1151993,SH,SOLE,1151993,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
14,DELTA AIR LINES INC DEL,COM NEW,247361702,11707,238000,SH,SOLE,238000,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
15,ENERGY TRANSFER PRTNRS L P,UNIT LTD PARTN,29273R109,428354,11961842,SH,SOLE,11961842,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
16,FACEBOOK INC,CL A,30303M102,251079,2182350,SH,SOLE,2182350,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
17,GENERAL MTRS CO,*W EXP 07/10/201,37045V126,3255,190011,SH,SOLE,190011,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
18,GOODYEAR TIRE & RUBR CO,COM,382550101,7315,236951,SH,SOLE,236951,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
19,HAIN CELESTIAL GROUP INC,COM,405217100,39674,1016506,SH,SOLE,1016506,0,0,2016-12-31,2016Q4,APPALOOSA LP,0001656456
