,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AECOM,COM,00766T100,35843,1205632,SH,SOLE,1205632,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
1,AECOM,COM,00766T100,5328,179225,SH,OTR,179225,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
2,AECOM,COM,00766T100,18424,619714,SH,OTR,619714,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
3,AERCAP HOLDINGS NV,SHS,N00985106,276291,7178252,SH,SOLE,7178252,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
4,AERCAP HOLDINGS NV,SHS,N00985106,64421,1673700,SH,OTR,1673700,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
5,AERCAP HOLDINGS NV,SHS,N00985106,142695,3707326,SH,OTR,3707326,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
6,AERCAP HOLDINGS NV,SHS,N00985106,7969,207030,SH,OTR,207030,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
7,AMAYA INC,COM,02314M108,36544,2257384,SH,SOLE,2257384,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
8,AMAYA INC,COM,02314M108,8826,545200,SH,OTR,545200,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
9,AMAYA INC,COM,02314M108,18780,1160100,SH,OTR,1160100,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
10,AMERCO,COM,023586100,40723,125600,SH,SOLE,125600,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
11,AMERCO,COM,023586100,9759,30100,SH,OTR,30100,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
12,AMERCO,COM,023586100,20848,64300,SH,OTR,64300,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
13,APPLE INC,COM,037833100,340596,3014924,SH,SOLE,3014924,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
14,APPLE INC,COM,037833100,66107,585176,SH,OTR,585176,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
15,APPLE INC,COM,037833100,176683,1563980,SH,OTR,1563980,0,0,2016-09-30,2016Q3,GREENLIGHT CAPITAL INC,0001079114
