,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,58.Com Inc Adr,SPON ADR REP A,31680Q104,59188,741142,SH,DFND,741142,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
1,58.Com Inc Adr,SPON ADR REP A,31680Q104,111735,1399134,SH,SOLE,1353600,0,45534,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
2,58.Com Inc Adr,SPON ADR REP A,31680Q104,209157,2619050,SH,DFND,2102322,0,516728,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
3,ABIOMED,COM,003654100,249212,856429,SH,DFND,628771,0,227658,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
4,ABIOMED,COM,003654100,178375,612993,SH,DFND,612993,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
5,ABIOMED,COM,003654100,975,3352,SH,DFND,3352,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
6,ABIOMED,COM,003654100,166493,572161,SH,SOLE,560654,0,11507,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
7,AJ Gallagher & Co,COM,363576109,263562,3834740,SH,DFND,3086446,0,748294,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
8,AJ Gallagher & Co,COM,363576109,81698,1188675,SH,DFND,1188675,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
9,AJ Gallagher & Co,COM,363576109,147110,2140411,SH,SOLE,2074295,0,66116,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
10,Acacia Reasearch Corp,ACACIA TCH COM,003881307,503,143640,SH,DFND,143640,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
11,Acacia Reasearch Corp,ACACIA TCH COM,003881307,778,222180,SH,SOLE,222180,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
12,Activision Blizzard Inc,COM,00507V109,23013,341139,SH,DFND,341139,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
13,Activision Blizzard Inc,COM,00507V109,37923,562157,SH,DFND,310701,0,251456,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
14,Activision Blizzard Inc,COM,00507V109,213,3156,SH,DFND,3156,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
15,Activision Blizzard Inc,COM,00507V109,10375,153799,SH,SOLE,153799,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
16,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,10909,971404,SH,DFND,971404,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
17,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,11060,984825,SH,DFND,446807,0,538018,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
18,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,6841,609180,SH,SOLE,609180,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
19,Aduro Biotechnology,COM,00739L101,6775,728462,SH,DFND,728462,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
20,Aduro Biotechnology,COM,00739L101,6610,710757,SH,DFND,317788,0,392969,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
21,Aduro Biotechnology,COM,00739L101,2023,217518,SH,SOLE,217518,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
22,Advanced Micro Devices,COM,007903107,23262,2314619,SH,DFND,2314619,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
23,Advanced Micro Devices,COM,007903107,79570,7917418,SH,DFND,6363438,0,1553980,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
24,Advanced Micro Devices,COM,007903107,43385,4316908,SH,SOLE,4179199,0,137709,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
25,Aerovironment,COM,008073108,8059,177090,SH,DFND,177090,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
26,Aerovironment,COM,008073108,8005,175900,SH,SOLE,175900,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
27,Aerovironment,COM,008073108,7580,166565,SH,DFND,74502,0,92063,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
28,Agios Pharmaceuticals,COM,00847X104,27921,341415,SH,DFND,341415,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
29,Agios Pharmaceuticals,COM,00847X104,261,3196,SH,DFND,3196,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
30,Agios Pharmaceuticals,COM,00847X104,6855,83825,SH,DFND,2339,0,81486,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
31,Agios Pharmaceuticals,COM,00847X104,12570,153705,SH,SOLE,153705,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
32,Albemarle Corp,COM,012653101,5148,55506,SH,DFND,55506,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
33,Albemarle Corp,COM,012653101,6688,72116,SH,DFND,72116,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
34,Albemarle Corp,COM,012653101,6546,70583,SH,SOLE,70583,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
35,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,1708432,9308225,SH,SOLE,7753802,0,1554423,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
36,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,5972062,32538205,SH,DFND,12892642,0,19645563,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
37,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,639627,3484945,SH,DFND,3484945,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
38,Align Technology Inc,COM,016255101,3437,13688,SH,DFND,13688,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
39,Alnylam Pharmaceuticals,COM,02043Q107,106495,894163,SH,DFND,894163,0,0,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
40,Alnylam Pharmaceuticals,COM,02043Q107,194638,1634236,SH,DFND,1146181,0,488055,2018-03-31,2018Q1,BAILLIE GIFFORD & CO,0001088875
