,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AIG,COM NEW,026874784,105,1700,SH,DFND,1700,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
1,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1260,143640,SH,DFND,143640,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
2,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1949,222180,SH,SOLE,222180,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
3,Aerovironment,COM,008073108,2394,91810,SH,DFND,91810,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
4,Aerovironment,COM,008073108,4483,171900,SH,SOLE,171900,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
5,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,103370,1256476,SH,DFND,1256476,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
6,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,1926280,23414124,SH,DFND,10869086,0,12545038,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
7,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,127029,1544051,SH,DFND,1544051,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
8,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,603565,7336397,SH,SOLE,5960392,0,1376005,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
9,Alliance Resource Partners LP,UT LTD PART,01877R108,112,4500,SH,DFND,4500,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
10,Alnylam Pharmaceuticals,COM,02043Q107,16820,140320,SH,DFND,140320,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
11,Alnylam Pharmaceuticals,COM,02043Q107,68198,568930,SH,SOLE,568930,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
12,Alnylam Pharmaceuticals,COM,02043Q107,9889,82500,SH,DFND,82500,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
13,Amazon.Com,COM,023135106,136572,314616,SH,DFND,314616,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
14,Amazon.Com,COM,023135106,2780287,6404864,SH,DFND,2812718,0,3592146,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
15,Amazon.Com,COM,023135106,318003,732573,SH,DFND,732573,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
16,Amazon.Com,COM,023135106,1463342,3371057,SH,SOLE,2494560,0,876497,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
17,Amedisys Inc,COM,023436108,394,9929,SH,DFND,9929,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
18,American Express,COM,025816109,29809,383538,SH,DFND,383538,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
19,American Express,COM,025816109,62035,798183,SH,DFND,798183,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
20,American Express,COM,025816109,148593,1911901,SH,DFND,1382762,0,529139,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
21,American Express,COM,025816109,105083,1352076,SH,SOLE,1196745,0,155331,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
22,Analog Devices,COM,032654105,10646,165860,SH,DFND,165860,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
23,Analog Devices,COM,032654105,13127,204515,SH,SOLE,204515,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
24,Anthem Inc,COM,036752103,67127,408964,SH,DFND,408964,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
25,Anthem Inc,COM,036752103,417074,2540962,SH,DFND,1770049,0,770913,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
26,Anthem Inc,COM,036752103,140707,857240,SH,DFND,857240,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
27,Anthem Inc,COM,036752103,246343,1500808,SH,SOLE,1288152,0,212656,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
28,Apache Corp,COM,037411105,6920,120076,SH,DFND,120076,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
29,Apache Corp,COM,037411105,12151,210842,SH,SOLE,210842,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
30,Apache Corp,COM,037411105,9199,159620,SH,DFND,122269,0,37351,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
31,Apache Corp,COM,037411105,7863,136443,SH,DFND,136443,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
32,Apollo Group Inc Class A,CL A,037604105,80,6200,SH,DFND,6200,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
33,Apollo Senior Floating Rate,COM,037636107,12116,681426,SH,DFND,681426,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
34,Apple,COM,037833100,8530,68005,SH,DFND,68005,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
35,Apple,COM,037833100,45661,364049,SH,DFND,364049,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
36,Apple,COM,037833100,91043,725875,SH,SOLE,725875,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
37,Applied Materials,COM,038222105,39377,2048736,SH,DFND,1671775,0,376961,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
38,Arcos Dorados Holdings,SHS CLASS -A-,G0457F107,3068,583238,SH,DFND,583238,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
39,Arcos Dorados Holdings,SHS CLASS -A-,G0457F107,17925,3407827,SH,DFND,2098568,0,1309259,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
40,Arcos Dorados Holdings,SHS CLASS -A-,G0457F107,9611,1827136,SH,DFND,1827136,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
41,Arcos Dorados Holdings,SHS CLASS -A-,G0457F107,14032,2667635,SH,SOLE,2262741,0,404894,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
42,Arm Hdg.Spn.Adr,SPONSORED ADR,042068106,3520,71451,SH,DFND,71451,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
43,Autohome Inc-Adr,SP ADR RP CL A,05278C107,4200,83097,SH,DFND,83097,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
44,Autohome Inc-Adr,SP ADR RP CL A,05278C107,30443,602352,SH,DFND,415004,0,187348,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
45,Autohome Inc-Adr,SP ADR RP CL A,05278C107,11525,228039,SH,DFND,228039,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
46,Autohome Inc-Adr,SP ADR RP CL A,05278C107,21131,418099,SH,SOLE,358526,0,59573,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
47,Automatic Data Processing,COM,053015103,10067,125473,SH,DFND,125473,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
48,Baidu.com Sponsored ADR,SPON ADR REP A,056752108,3382629,16991305,SH,DFND,8086336,0,8904969,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
49,Baidu.com Sponsored ADR,SPON ADR REP A,056752108,103891,521858,SH,DFND,521858,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
50,Baidu.com Sponsored ADR,SPON ADR REP A,056752108,184547,927000,SH,DFND,927000,0,0,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
51,Baidu.com Sponsored ADR,SPON ADR REP A,056752108,1054782,5298283,SH,SOLE,3970474,0,1327809,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
52,Berkshire Hathaway B,CL B NEW,084670702,42079,309153,SH,DFND,220112,0,89041,2015-06-30,2015Q2,BAILLIE GIFFORD & CO,0001088875
