,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACV AUCTIONS INC,COM CL A,00091G104,13844,400000,SH,SOLE,400000,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
1,AFFIRM HLDGS INC,COM CL A,00827B106,15912,225000,SH,SOLE,225000,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
2,AIRBNB INC,COM CL A,009066101,56382,300000,SH,SOLE,300000,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
3,ALPHABET INC,CAP STK CL A,02079K305,595998,288966,SH,SOLE,288966,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
4,AMAZON COM INC,COM,023135106,660125,213351,SH,SOLE,213351,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
5,APPLIED MATLS INC,COM,038222105,403729,3021927,SH,SOLE,3021927,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
6,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,199794,323627,SH,SOLE,323627,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
7,BILIBILI INC,SPONS ADS REP Z,090040106,197193,1841893,SH,SOLE,1841893,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
8,BILL COM HLDGS INC,COM,090043100,568243,3905451,SH,SOLE,3905451,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
9,C3 AI INC,CL A,12468P104,10051,152500,SH,SOLE,152500,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
10,CARVANA CO,CL A,146869102,288719,1100302,SH,SOLE,1100302,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
11,COUPA SOFTWARE INC,COM,22266L106,127199,499838,SH,SOLE,499838,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
12,COUPANG INC,CL A,22266T109,35234,713964,SH,SOLE,713964,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
13,CREE INC,COM,225447101,249484,2307260,SH,SOLE,2307260,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
14,CROWDSTRIKE HLDGS INC,CL A,22788C105,371092,2033269,SH,SOLE,2033269,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
15,DATADOG INC,CL A COM,23804L103,323648,3883470,SH,SOLE,3883470,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
16,DISNEY WALT CO,COM,254687106,367903,1993838,SH,SOLE,1993838,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
17,DOLBY LABORATORIES INC,COM CL A,25659T107,6799,68873,SH,SOLE,68873,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
18,DOORDASH INC,CL A,25809K105,65893,502500,SH,SOLE,502500,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
19,DUCK CREEK TECHNOLOGIES INC,SHS,264120106,101458,2247629,SH,SOLE,2247629,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
20,FACEBOOK INC,CL A,30303M102,435419,1478353,SH,SOLE,1478353,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
21,FASTLY INC,CL A,31188V100,277290,4121426,SH,SOLE,4121426,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
22,FIVE9 INC,COM,338307101,382064,2443957,SH,SOLE,2443957,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
23,KE HLDGS INC,SPONSORED ADS,482497104,362940,6369603,SH,SOLE,6369603,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
24,MERCADOLIBRE INC,COM,58733R102,357762,243022,SH,SOLE,243022,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
25,MICROSOFT CORP,COM,594918104,100351,425632,SH,SOLE,425632,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
26,MONGODB INC,CL A,60937P106,338336,1265138,SH,SOLE,1265138,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
27,NCINO INC,COM,63947U107,89761,1345340,SH,SOLE,1345340,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
28,OLO INC,CL A,68134L109,9237,350000,SH,SOLE,350000,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
29,ORACLE CORP,COM,68389X105,364127,5189215,SH,SOLE,5189215,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
30,PELOTON INTERACTIVE INC,CL A COM,70614W100,387354,3444987,SH,SOLE,3444987,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
31,PENN NATL GAMING INC,COM,707569109,249751,2382213,SH,SOLE,2382213,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
32,PINDUODUO INC,SPONSORED ADS,722304102,93781,700484,SH,SOLE,700484,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
33,PINTEREST INC,CL A,72352L106,373906,5050733,SH,SOLE,5050733,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
34,QUALTRICS INTL INC,COM CL A,747601201,16455,500000,SH,SOLE,500000,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
35,SEA LTD,SPONSORD ADS,81141R100,221942,994231,SH,SOLE,994231,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
36,SHOPIFY INC,CL A,82509L107,470492,425207,SH,SOLE,425207,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
37,SMARTSHEET INC,COM CL A,83200N103,229129,3584619,SH,SOLE,3584619,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
38,SNOWFLAKE INC,CL A,833445109,68876,300400,SH,SOLE,300400,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
39,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,147997,1251240,SH,SOLE,1251240,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
40,TESLA INC,COM,88160R101,583233,873195,SH,SOLE,873195,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
41,THOMA BRAVO ADVANTAGE,COM CL A,G88272102,10433,998392,SH,SOLE,998392,0,0,2021-03-31,2021Q1,Whale Rock Capital Management LLC,0001387322
