,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,4485,36266,SH,SOLE,36266,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
1,ACUITY BRANDS INC,COM,00508Y102,244,1202,SH,SOLE,1202,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
2,ADOBE SYS INC,COM,00724F101,11944,84446,SH,SOLE,84446,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
3,AES CORP,COM,00130H105,1124,101215,SH,SOLE,101215,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
4,AFLAC INC,COM,001055102,619,7969,SH,SOLE,7969,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
5,AGCO CORP,COM,001084102,248,3683,SH,SOLE,3683,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
6,AGNICO EAGLE MINES LTD,COM,008474108,4597,101992,SH,SOLE,101992,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
7,AGRIUM INC,COM,008916108,2508,27718,SH,SOLE,27718,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
8,ALBEMARLE CORP,COM,012653101,1576,14937,SH,SOLE,14937,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
9,ALEXION PHARMACEUTICALS INC,COM,015351109,778,6398,SH,SOLE,6398,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
10,ALLIANCE DATA SYSTEMS CORP,COM,018581108,11785,45911,SH,SOLE,45911,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
11,ALLIANT ENERGY CORP,COM,018802108,322,8019,SH,SOLE,8019,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
12,ALPHABET INC,CAP STK CL A,02079K305,4238,4559,SH,SOLE,4559,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
13,AMC NETWORKS INC,CL A,00164V103,659,12339,SH,SOLE,12339,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
14,AMEREN CORP,COM,023608102,487,8900,SH,SOLE,8900,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
15,AMERISOURCEBERGEN CORP,COM,03073E105,2057,21760,SH,SOLE,21760,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
16,AMGEN INC,COM,031162100,4550,26416,SH,SOLE,26416,0,0,2017-06-30,2017Q2,"Bridgewater Associates, LP",0001350694
