,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALASKA AIR GROUP INC,Com,011659109,86267,935449,SH,SOLE,86267,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
1,ALLEGIANT TRAVEL CO,Com,01748X102,1018,6350,SH,SOLE,1018,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
2,ALPHABET INC,Cap Stk Class A,02079K305,1526,1800,SH,SOLE,1526,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
3,AMAZON.COM INC,Com,023135106,44327,50000,SH,SOLE,44327,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
4,AMERICAN AIRLINES GROUP INC,Com,02376R102,35955,850000,SH,SOLE,35955,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
5,CTRIP.COM INTERNATIONAL-ADR,American DEP SHS,22943F100,63256,1287009,SH,SOLE,63256,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
6,DELTA AIR LINES INC,Com New,247361702,39684,863455,SH,SOLE,39684,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
7,EXPEDIA INC,Com New,30212P303,567527,4498111,SH,SOLE,567527,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
8,NETFLIX INC,Com,64110L106,35800,242200,SH,SOLE,35800,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
9,PAYPAL HOLDINGS INC,Com,70450Y103,8604,200000,SH,SOLE,8604,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
10,PURE STORAGE INC,Class A,74624M102,49905,5076800,SH,SOLE,49905,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
11,SALESFORCE.COM INC,Com,79466L302,10724,130000,SH,SOLE,10724,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
12,SQUARE INC,Class A,852234103,24305,1406545,SH,SOLE,24305,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
13,TABLEAU SOFTWARE INC,Class A,87336U105,177620,3584663,SH,SOLE,177620,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
14,THE PRICELINE GROUP INC,Com New,741503403,218936,123000,SH,SOLE,218936,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
15,TWILIO INC,Class A,90138F102,21012,727800,SH,SOLE,21012,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
16,UNITED CONTINENTAL HOLDINGS,Call,910047109,99,400,SH,SOLE,99,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
17,UNITED CONTINENTAL HOLDINGS,Com,910047109,724609,10257765,SH,SOLE,724609,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
18,YELP INC,Class A,985817105,3390,103500,SH,SOLE,3390,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
19,ZILLOW GROUP INC,Class A,98954M101,12447,368142,SH,SOLE,12447,0,0,2017-03-31,2017Q1,"Altimeter Capital Management, LP",0001541617
