,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,4528,37774,SH,SOLE,37774,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
1,ADOBE SYS INC,COM,00724F101,11668,89664,SH,SOLE,89664,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
2,AETNA INC NEW,COM,00817Y108,10965,85970,SH,SOLE,85970,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
3,AGNICO EAGLE MINES LTD,COM,008474108,9281,218677,SH,SOLE,218677,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
4,AIR PRODS & CHEMS INC,COM,009158106,644,4759,SH,SOLE,4759,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
5,ALEXION PHARMACEUTICALS INC,COM,015351109,1621,13370,SH,SOLE,13370,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
6,ALLIANCE DATA SYSTEMS CORP,COM,018581108,12889,51763,SH,SOLE,51763,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
7,ALPHABET INC,CAP STK CL A,02079K305,3366,3970,SH,SOLE,3970,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
8,AMERICAN TOWER CORP NEW,COM,03027X100,2239,18425,SH,SOLE,18425,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
9,AMERISOURCEBERGEN CORP,COM,03073E105,7865,88867,SH,SOLE,88867,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
10,AMGEN INC,COM,031162100,8443,51460,SH,SOLE,51460,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
11,ANADARKO PETE CORP,COM,032511107,8716,140580,SH,SOLE,140580,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
12,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,4435,411794,SH,SOLE,411794,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
13,APACHE CORP,COM,037411105,5062,98500,SH,SOLE,98500,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
14,ASSURANT INC,COM,04621X108,1896,19819,SH,SOLE,19819,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
15,AT&T INC,COM,00206R102,1094,26331,SH,SOLE,26331,0,0,2017-03-31,2017Q1,"Bridgewater Associates, LP",0001350694
