,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,01609W102,11920,72350,SH,SOLE,72350,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
1,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,01609W102,7,325,SH,SOLE,325,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
2,ALPHABET INC,CAP STK CL A,02079K305,6639,5500,SH,SOLE,5500,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
3,AMAZON COM INC,COM,023135106,64096,32000,SH,SOLE,32000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
4,BOOKING HLDGS INC,COM,09857L108,344030,173402,SH,SOLE,173402,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
5,COPA HOLDINGS SA,CL A,P31076105,798,10000,SH,SOLE,10000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
6,DROPBOX INC,CL A,26210C104,10377,386751,SH,SOLE,386751,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
7,EXPEDIA GROUP INC,COM NEW,30212P303,256268,1964042,SH,SOLE,1964042,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
8,EXPEDIA GROUP INC,COM NEW,30212P303,2251,2010,SH,SOLE,2010,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
9,FACEBOOK INC,CL A,30303M102,105271,640100,SH,SOLE,640100,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
10,MESA AIR GROUP INC,COM NEW,590479135,1663,120000,SH,SOLE,120000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
11,MICROSOFT CORP,COM,594918104,34334,300200,SH,SOLE,300200,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
12,MONGODB INC,CL A,60937P106,20345,249484,SH,SOLE,249484,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
13,NORWEGIAN CRUISE LINE HLDG L,SHS,0G6672104,2872,50000,SH,SOLE,50000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
14,NUTANIX INC,CL A,67059N108,5126,120000,SH,SOLE,120000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
15,OKTA INC,CL A,679295105,14072,200000,SH,SOLE,200000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
16,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,3546,128146,SH,SOLE,128146,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
17,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,180,1000,SH,SOLE,1000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
18,PINDUODUO INC,SPONSORED ADS,722304102,63500,2415359,SH,SOLE,2415359,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
19,PURE STORAGE INC,CL A,74624M102,64875,2500000,SH,SOLE,2500000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
20,SALESFORCE COM INC,COM,79466L302,31011,195000,SH,SOLE,195000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
21,SPIRIT AIRLS INC,COM,848577102,10568,225000,SH,SOLE,225000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
22,TABLEAU SOFTWARE INC,CL A,87336U105,389376,3484663,SH,SOLE,3484663,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
23,TESLA INC,COM,88160R101,6836,800,SH,SOLE,800,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
24,TESLA INC,NOTE 1.25% 3/0,88106RAC5,5740,6000000,PRN,SOLE,6000000,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
25,TRIVAGO NV,SPON ADS A SHS,89686D105,25611,4157556,SH,SOLE,4157556,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
26,UNITED CONTL HLDGS INC,COM,910047109,1035704,11629283,SH,SOLE,11629283,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
27,YELP INC,CL A,985817105,48428,984300,SH,SOLE,984300,0,0,2018-09-30,2018Q3,"Altimeter Capital Management, LP",0001541617
