,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
42,BOSTON PROPERTIES INC,COM,101121101,2803,20936,SH,SOLE,20936,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
43,BOSTON SCIENTIFIC CORP,COM,101137107,1586,41325,SH,SOLE,41325,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
44,BP PLC,SPONSORED ADR,055622104,2507,57339,SH,SOLE,57339,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
45,BRINKS CO,COM,109696104,842,11168,SH,SOLE,11168,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
46,BRISTOL MYERS SQUIBB CO,COM,110122108,47199,989293,SH,SOLE,989293,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
47,BROOKFIELD ASSET MGMT INC,CL A LTD VT SH,112585104,13099,281063,SH,SOLE,281063,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
48,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,7956,91461,SH,SOLE,91461,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
49,CABOT OIL & GAS CORP,COM,127097103,6287,240876,SH,SOLE,240876,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
50,CAMECO CORP,COM,13321L108,1810,153568,SH,SOLE,153568,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
51,CAMPBELL SOUP CO,COM,134429109,4541,119088,SH,SOLE,119088,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
52,CANADIAN NAT RES LTD,COM,136385101,12933,470906,SH,SOLE,470906,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
53,CANADIAN NATL RY CO,COM,136375102,21496,240057,SH,SOLE,240057,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
54,CANADIAN PAC RY LTD,COM,13645T100,9999,48517,SH,SOLE,48517,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
55,CAPITAL ONE FINL CORP,COM,14040H105,7407,90677,SH,SOLE,90677,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
56,CAPRI HOLDINGS LIMITED,SHS,G1890L107,12841,280671,SH,SOLE,280671,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
57,CARDINAL HEALTH INC,COM,14149Y108,25838,536618,SH,SOLE,536618,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
58,CARLISLE COS INC,COM,142339100,933,7607,SH,SOLE,7607,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
59,CARNIVAL CORP,UNIT 99/99/9999,143658300,10621,209407,SH,SOLE,209407,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
60,CATERPILLAR INC DEL,COM,149123101,3945,29120,SH,SOLE,29120,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
61,CBRE GROUP INC,CL A,12504L109,722,14606,SH,SOLE,14606,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
62,CBS CORP NEW,CL B,124857202,18607,391469,SH,SOLE,391469,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
63,CDN IMPERIAL BK COMM TORONTO,COM,136069101,10930,138276,SH,SOLE,138276,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
64,CELANESE CORP DEL,COM,150870103,1088,11035,SH,SOLE,11035,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
65,CENOVUS ENERGY INC,COM,15135U109,3014,347071,SH,SOLE,347071,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
66,CF INDS HLDGS INC,COM,125269100,4722,115519,SH,SOLE,115519,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
67,CGI INC,CL A SUB VTG,12532H104,6331,92070,SH,SOLE,92070,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
68,CHENIERE ENERGY INC,COM NEW,16411R208,334,4879,SH,SOLE,4879,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
69,CHEVRON CORP NEW,COM,166764100,2666,21640,SH,SOLE,21640,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
70,CIMAREX ENERGY CO,COM,171798101,7020,100426,SH,SOLE,100426,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
71,CINTAS CORP,COM,172908105,1679,8305,SH,SOLE,8305,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
72,CITIGROUP INC,COM NEW,172967424,2691,43256,SH,SOLE,43256,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
73,CITRIX SYS INC,COM,177376100,28928,290266,SH,SOLE,290266,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
74,CLEVELAND CLIFFS INC,COM,185899101,18751,1876999,SH,SOLE,1876999,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
75,CLOROX CO DEL,COM,189054109,8376,52199,SH,SOLE,52199,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
76,CME GROUP INC,COM CL A,12572Q105,3341,20302,SH,SOLE,20302,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
77,COLGATE PALMOLIVE CO,COM,194162103,216,3145,SH,SOLE,3145,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
78,COMCAST CORP NEW,CL A,20030N101,5909,147791,SH,SOLE,147791,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
79,COMERICA INC,COM,200340107,9513,129744,SH,SOLE,129744,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
80,COMMVAULT SYSTEMS INC,COM,204166102,431,6662,SH,SOLE,6662,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
81,CONOCOPHILLIPS,COM,20825C104,13587,203575,SH,SOLE,203575,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
82,CONSTELLATION BRANDS INC,CL A,21036P108,12703,72452,SH,SOLE,72452,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
83,CONTINENTAL RESOURCES INC,COM,212015101,800,17870,SH,SOLE,17870,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
84,CRESCENT PT ENERGY CORP,COM,22576C101,600,185233,SH,SOLE,185233,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
85,CROWN HOLDINGS INC,COM,228368106,764,13992,SH,SOLE,13992,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
86,CTRIP COM INTL LTD,SPONSORED ADS,22943F100,1488,34065,SH,SOLE,34065,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
87,CUMMINS INC,COM,231021106,5279,33436,SH,SOLE,33436,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
88,CVR ENERGY INC,COM,12662P108,2076,50390,SH,SOLE,50390,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
89,CVS HEALTH CORP,COM,126650100,34309,636180,SH,SOLE,636180,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
90,DARDEN RESTAURANTS INC,COM,237194105,885,7289,SH,SOLE,7289,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
91,DAVITA INC,COM,23918K108,23240,428075,SH,SOLE,428075,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
92,DEVON ENERGY CORP NEW,COM,25179M103,6587,208722,SH,SOLE,208722,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
93,DISCOVER FINL SVCS,COM,254709108,2026,28466,SH,SOLE,28466,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
94,DISH NETWORK CORP,CL A,25470M109,16281,513771,SH,SOLE,513771,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
95,DOMINOS PIZZA INC,COM,25754A201,421,1632,SH,SOLE,1632,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
96,DOVER CORP,COM,260003108,2696,28745,SH,SOLE,28745,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
97,DUKE ENERGY CORP NEW,COM NEW,26441C204,1596,17729,SH,SOLE,17729,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
98,EAST WEST BANCORP INC,COM,27579R104,5679,118394,SH,SOLE,118394,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
99,EASTMAN CHEMICAL CO,COM,277432100,45530,600024,SH,SOLE,600024,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
100,EATON CORP PLC,SHS,G29183103,2007,24909,SH,SOLE,24909,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
101,EDISON INTL,COM,281020107,12033,194336,SH,SOLE,194336,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
102,EMERSON ELEC CO,COM,291011104,3864,56434,SH,SOLE,56434,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
103,ENCANA CORP,COM,292505104,2383,328820,SH,SOLE,328820,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
104,EOG RES INC,COM,26875P101,2788,29289,SH,SOLE,29289,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
105,EQT CORP,COM,26884L109,25342,1221875,SH,SOLE,1221875,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
106,EXPEDIA GROUP INC,COM NEW,30212P303,2136,17947,SH,SOLE,17947,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
107,EXPEDITORS INTL WASH INC,COM,302130109,971,12790,SH,SOLE,12790,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
108,EXXON MOBIL CORP,COM,30231G102,2727,33755,SH,SOLE,33755,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
109,F M C CORP,COM NEW,302491303,769,10008,SH,SOLE,10008,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
110,F5 NETWORKS INC,COM,315616102,16234,103448,SH,SOLE,103448,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
111,FACEBOOK INC,CL A,30303M102,5988,35925,SH,SOLE,35925,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
112,FANG HLDGS LTD,ADR,30711Y102,32,23796,SH,SOLE,23796,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
113,FEDEX CORP,COM,31428X106,26186,144346,SH,SOLE,144346,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
114,FIFTH THIRD BANCORP,COM,316773100,3182,126152,SH,SOLE,126152,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
115,FLEETCOR TECHNOLOGIES INC,COM,339041105,814,3301,SH,SOLE,3301,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
116,FLEX LTD,ORD,Y2573F102,677,67718,SH,SOLE,67718,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
117,FLIR SYS INC,COM,302445101,3238,68057,SH,SOLE,68057,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
118,FOOT LOCKER INC,COM,344849104,3318,54759,SH,SOLE,54759,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
119,FORTIS INC,COM,349553107,5048,136548,SH,SOLE,136548,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
120,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,1358,28526,SH,SOLE,28526,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
121,FRANCO NEVADA CORP,COM,351858105,6736,89817,SH,SOLE,89817,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
122,GDS HLDGS LTD,SPONSORED ADS,36165L108,311,8705,SH,SOLE,8705,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
123,GENERAL DYNAMICS CORP,COM,369550108,4769,28170,SH,SOLE,28170,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
124,GILDAN ACTIVEWEAR INC,COM,375916103,2711,75369,SH,SOLE,75369,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
125,GILEAD SCIENCES INC,COM,375558103,8102,124628,SH,SOLE,124628,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
126,GOLDCORP INC NEW,COM,380956409,4786,418220,SH,SOLE,418220,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
127,GOLDMAN SACHS GROUP INC,COM,38141G104,12369,64423,SH,SOLE,64423,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
128,GRAINGER W W INC,COM,384802104,7847,26075,SH,SOLE,26075,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
129,HARLEY DAVIDSON INC,COM,412822108,2120,59440,SH,SOLE,59440,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
130,HELMERICH & PAYNE INC,COM,423452101,7610,136961,SH,SOLE,136961,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
131,HESS CORP,COM,42809H107,838,13907,SH,SOLE,13907,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
132,HOLLYFRONTIER CORP,COM,436106108,17889,363078,SH,SOLE,363078,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
133,HOST HOTELS & RESORTS INC,COM,44107P104,3444,182221,SH,SOLE,182221,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
134,HUAZHU GROUP LTD,SPONSORED ADS,44332N106,2489,59071,SH,SOLE,59071,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
135,HUNT J B TRANS SVCS INC,COM,445658107,2489,24569,SH,SOLE,24569,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
136,HUNTINGTON BANCSHARES INC,COM,446150104,3492,275384,SH,SOLE,275384,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
137,IMPERIAL OIL LTD,COM NEW,453038408,3489,127760,SH,SOLE,127760,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
138,INTEL CORP,COM,458140100,16689,310789,SH,SOLE,310789,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
139,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,1910,25091,SH,SOLE,25091,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
140,INTERNATIONAL BUSINESS MACHS,COM,459200101,6243,44244,SH,SOLE,44244,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
141,INTERPUBLIC GROUP COS INC,COM,460690100,16686,794178,SH,SOLE,794178,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
142,INTL PAPER CO,COM,460146103,21405,462620,SH,SOLE,462620,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
143,INTUIT,COM,461202103,7124,27251,SH,SOLE,27251,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
144,ISHARES GOLD TRUST,ISHARES,464285105,143722,11609220,SH,SOLE,11609220,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
145,ISHARES INC,CORE MSCI EMKT,46434G103,2124624,41087297,SH,SOLE,40357610,0,729687,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
146,ISHARES INC,MSCI BRAZIL ETF,464286400,382211,9324499,SH,SOLE,9324499,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
147,ISHARES INC,MSCI STH KOR ETF,464286772,229657,3767959,SH,SOLE,3767959,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
148,ISHARES INC,MSCI MEXICO ETF,464286822,21271,487976,SH,SOLE,484575,0,3401,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
149,ISHARES TR,20 YR TR BD ETF,464287432,282283,2232543,SH,SOLE,2232543,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
150,ISHARES TR,CORE MSCI EAFE,46432F842,154463,2541766,SH,SOLE,2541766,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
151,ISHARES TR,CORE S&P500 ETF,464287200,625371,2197677,SH,SOLE,2022677,0,175000,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
152,ISHARES TR,IBOXX HI YD ETF,464288513,245785,2842430,SH,SOLE,2842430,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
153,ISHARES TR,IBOXX INV CP ETF,464287242,312217,2622354,SH,SOLE,2622354,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
154,ISHARES TR,JPMORGAN USD EMG,464288281,203398,1848066,SH,SOLE,1848066,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
155,ISHARES TR,MSCI EAFE ETF,464287465,168225,2593664,SH,SOLE,2593664,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
156,ISHARES TR,MSCI EMG MKT ETF,464287234,3072001,71575042,SH,SOLE,71575042,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
157,ISHARES TR,TIPS BD ETF,464287176,158141,1398613,SH,SOLE,1398613,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
158,ISHARES TR,MSCI INDIA ETF,46429B598,768,21784,SH,SOLE,21784,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
159,JACK IN THE BOX INC,COM,466367109,306,3775,SH,SOLE,3775,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
160,JBG SMITH PPTYS,COM,46590V100,887,21460,SH,SOLE,21460,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
161,JD COM INC,SPON ADR CL A,47215P106,4359,144586,SH,SOLE,144586,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
162,KELLOGG CO,COM,487836108,7154,124686,SH,SOLE,124686,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
163,KEYCORP NEW,COM,493267108,8546,542629,SH,SOLE,542629,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
164,KINROSS GOLD CORP,COM,496902404,2101,610194,SH,SOLE,610194,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
165,KIRKLAND LAKE GOLD LTD,COM,49741E100,1003,32981,SH,SOLE,32981,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
166,KOHLS CORP,COM,500255104,14934,217153,SH,SOLE,217153,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
167,KROGER CO,COM,501044101,1157,47033,SH,SOLE,47033,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
168,L BRANDS INC,COM,501797104,9215,334117,SH,SOLE,334117,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
169,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,3299,21565,SH,SOLE,21565,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
170,LAUDER ESTEE COS INC,CL A,518439104,15436,93241,SH,SOLE,93241,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
171,LEAR CORP,COM NEW,521865204,1566,11536,SH,SOLE,11536,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
172,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,6007,241068,SH,SOLE,241068,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
173,LINCOLN NATL CORP IND,COM,534187109,7952,135462,SH,SOLE,135462,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
174,LKQ CORP,COM,501889208,678,23892,SH,SOLE,23892,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
175,LOCKHEED MARTIN CORP,COM,539830109,4044,13472,SH,SOLE,13472,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
176,LOGMEIN INC,COM,54142L109,836,10431,SH,SOLE,10431,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
177,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,29028,345245,SH,SOLE,345245,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
178,M & T BK CORP,COM,55261F104,631,4017,SH,SOLE,4017,0,0,2019-03-31,2019Q1,"Bridgewater Associates, LP",0001350694
