,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALASKA AIR GROUP INC,Com,011659109,3814,50000,SH,SOLE,50000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
1,ALIBABA GROUP HOLDING LTD,Sponsored ADS,01609W102,5518,31950,SH,SOLE,31950,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
2,ALPHABET INC,Cap Stk Class A,02079K305,7303,7500,SH,SOLE,7500,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
3,AMAZON.COM INC,Com,023135106,48817,50780,SH,SOLE,50780,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
4,CARVANA CO,Class A,146869102,1463,99680,SH,SOLE,99680,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
5,EXPEDIA INC,Com New,30212P303,647458,4498111,SH,SOLE,4498111,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
6,MULESOFT INC,Class A,625207105,5078,252132,SH,SOLE,252132,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
7,NETFLIX INC,Com,64110L106,35472,195600,SH,SOLE,195600,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
8,OKTA INC,Class A,679295105,2116,75000,SH,SOLE,75000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
9,PAYPAL HOLDINGS INC,Com,70450Y103,12806,200000,SH,SOLE,200000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
10,PURE STORAGE INC,Class A,74624M102,75153,4700000,SH,SOLE,4700000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
11,SALESFORCE.COM INC,Com,79466L302,12145,130000,SH,SOLE,130000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
12,SQUARE INC,Class A,852234103,37636,1306345,SH,SOLE,1306345,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
13,TABLEAU SOFTWARE INC,Class A,87336U105,268455,3584663,SH,SOLE,3584663,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
14,THE PRICELINE GROUP INC,Com New,741503403,225191,123000,SH,SOLE,123000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
15,TRIVAGO NV,SPON ADS A SHS,89686D105,4452,410362,SH,SOLE,410362,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
16,TWILIO INC,Class A,90138F102,21725,727800,SH,SOLE,727800,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
17,UNITED CONTINENTAL HOLDINGS,Com,910047109,629972,10347765,SH,SOLE,10347765,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
18,UNITED CONTINENTAL HOLDINGS,Call,910047109,7130,45750,SH,SOLE,45750,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
19,YELP INC,Class A,985817105,44577,1029485,SH,SOLE,1029485,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
20,YELP INC,Call,985817105,2755,2000,SH,SOLE,2000,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
21,ZILLOW GROUP INC,Class A,98954M101,14781,368142,SH,SOLE,368142,0,0,2017-09-30,2017Q3,"Altimeter Capital Management, LP",0001541617
