,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALPHABET INC,CAP STK CL C,02079K107,68993,46947,SH,SOLE,46947,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
1,ALTERYX INC,COM CL A,02156B103,10695,94189,SH,SOLE,94189,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
2,AVALARA INC,COM,05338G106,37360,293390,SH,SOLE,293390,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
3,DESPEGAR COM CORP,ORD SHS,G27358103,26863,4223698,SH,SOLE,4223698,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
4,EBAY INC.,COM,278642103,45383,871076,SH,SOLE,871076,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
5,FACEBOOK INC,CL A,30303M102,158872,606612,SH,SOLE,606612,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
6,PAYPAL HLDGS INC,COM,70450Y103,50113,254341,SH,SOLE,254341,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
7,ROKU INC,COM CL A,77543R102,57277,303373,SH,SOLE,303373,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
8,SMARTSHEET INC,COM CL A,83200N103,43983,889987,SH,SOLE,889987,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
9,UPWORK INC,COM,91688F104,68894,3950351,SH,SOLE,3950351,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
10,WIX COM LTD,SHS,M98068105,104594,410415,SH,SOLE,410415,0,0,2020-09-30,2020Q3,"Dorsey Asset Management, LLC",0001671657
