,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AECOM,COM,00766T100,105888,3849073,SH,SOLE,3849073,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
1,AECOM,COM,00766T100,22526,818825,SH,OTR,818825,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
2,AECOM,COM,00766T100,49560,1801514,SH,OTR,1801514,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
3,AERCAP HOLDINGS NV,SHS,N00985106,22638,592000,SH,SOLE,592000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
4,AERCAP HOLDINGS NV,SHS,N00985106,164408,4299374,SH,SOLE,4299374,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
5,AERCAP HOLDINGS NV,SHS,N00985106,5009,131000,SH,OTR,131000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
6,AERCAP HOLDINGS NV,SHS,N00985106,36294,949100,SH,OTR,949100,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
7,AERCAP HOLDINGS NV,SHS,N00985106,10592,277000,SH,OTR,277000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
8,AERCAP HOLDINGS NV,SHS,N00985106,76252,1994026,SH,OTR,1994026,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
9,AERCAP HOLDINGS NV,SHS,N00985106,3900,102000,SH,OTR,102000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
10,APPLE INC,COM,037833100,33862,307000,SH,SOLE,307000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
11,APPLE INC,COM,037833100,733936,6653998,SH,SOLE,6653998,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
12,APPLE INC,COM,037833100,7500,68000,SH,OTR,68000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
13,APPLE INC,COM,037833100,162017,1468876,SH,OTR,1468876,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
14,APPLE INC,COM,037833100,15563,141100,SH,OTR,141100,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
15,APPLE INC,COM,037833100,333490,3023480,SH,OTR,3023480,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
16,APPLE INC,COM,037833100,8925,80920,SH,OTR,80920,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
17,APPLIED MATLS INC,COM,038222105,43685,2973800,SH,SOLE,2973800,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
18,APPLIED MATLS INC,COM,038222105,9643,656400,SH,OTR,656400,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
19,APPLIED MATLS INC,COM,038222105,20122,1369800,SH,OTR,1369800,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
20,BANK NEW YORK MELLON CORP,COM,064058100,94109,2403800,SH,SOLE,2403800,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
21,BANK NEW YORK MELLON CORP,COM,064058100,20107,513600,SH,OTR,513600,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
22,BANK NEW YORK MELLON CORP,COM,064058100,42384,1082600,SH,OTR,1082600,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
23,CHICAGO BRIDGE & IRON CO N V,COM,167250109,174720,4405443,SH,SOLE,4405443,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
24,CHICAGO BRIDGE & IRON CO N V,COM,167250109,38569,972500,SH,OTR,972500,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
25,CHICAGO BRIDGE & IRON CO N V,COM,167250109,81034,2043228,SH,OTR,2043228,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
26,CHICAGO BRIDGE & IRON CO N V,COM,167250109,2391,60300,SH,OTR,60300,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
27,CNX COAL RES LP,COM UNIT RP LP,12592V100,36547,3248638,SH,SOLE,3248638,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
28,CNX COAL RES LP,COM UNIT RP LP,12592V100,8092,719300,SH,OTR,719300,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
29,CNX COAL RES LP,COM UNIT RP LP,12592V100,17106,1520500,SH,OTR,1520500,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
30,CONSOL ENERGY INC,COM,20854P109,171007,17449716,SH,SOLE,17449716,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
31,CONSOL ENERGY INC,COM,20854P109,37864,3863700,SH,OTR,3863700,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
32,CONSOL ENERGY INC,COM,20854P109,80038,8167149,SH,OTR,8167149,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
33,CONSOL ENERGY INC,COM,20854P109,1264,129000,SH,OTR,129000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
34,DILLARDS INC,CL A,254067101,63559,727300,SH,SOLE,727300,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
35,DILLARDS INC,CL A,254067101,14026,160500,SH,OTR,160500,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
36,DILLARDS INC,CL A,254067101,29468,337200,SH,OTR,337200,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
37,DILLARDS INC,CL A,254067101,1442,16500,SH,OTR,16500,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
38,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,2846,380986,SH,SOLE,380986,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
39,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,633,84800,SH,OTR,84800,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
40,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,940,125900,SH,OTR,125900,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
41,GARMIN LTD,SHS,H2906T109,13311,371000,SH,SOLE,371000,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
42,GARMIN LTD,SHS,H2906T109,2939,81900,SH,OTR,81900,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
43,GARMIN LTD,SHS,H2906T109,6175,172100,SH,OTR,172100,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
44,GENERAL MTRS CO,COM,37045V100,289297,9636816,SH,SOLE,9636816,0,0,2015-09-30,2015Q3,GREENLIGHT CAPITAL INC,0001079114
