,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,54189,395340,SH,SOLE,395340,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
1,ALPHABET INC,CAP STK CL C,02079K107,6917,6679,SH,SOLE,6679,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
2,AMAZON COM INC,COM,023135106,11920,7936,SH,SOLE,7936,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
3,APELLIS PHARMACEUTICALS INC,COM,03753U106,27680,2098581,SH,SOLE,2098581,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
4,APOLLO GLOBAL MGMT LLC,CL A SHS,037612306,925,37678,SH,SOLE,37678,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
5,APPLE INC,COM,037833100,17182,108923,SH,SOLE,108923,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
6,ARCUS BIOSCIENCES INC,COM,03969F109,3685,342128,SH,SOLE,342128,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
7,ARVINAS INC,COM,04335A105,2959,230308,SH,SOLE,230308,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
8,BEIGENE LTD,SPONSORED ADR,07725L102,145072,1034306,SH,SOLE,1034306,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
9,BERKSHIRE HATHAWAY INC DEL,CL A,084670108,7650,25,SH,SOLE,25,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
10,BILIBILI INC,SPONS ADS REP Z,090040106,9111,624500,SH,SOLE,624500,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
11,CHINA JO-JO DRUGSTORES INC,COM NEW,16949A206,9680,4840000,SH,SOLE,4840000,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
12,CONSTELLATION PHARMCETICLS I,COM,210373106,1275,317921,SH,SOLE,317921,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
13,ENSTAR GROUP LIMITED,SHS,G3075P101,292886,1747840,SH,SOLE,1747840,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
14,FACEBOOK INC,CL A,30303M102,30855,235374,SH,SOLE,235374,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
15,GS ACQUISITION HLDGS CORP,UNIT 06/12/2023,36255F201,10250,1000000,SH,SOLE,1000000,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
16,IQIYI INC,SPONSORED ADS,46267X108,510235,34313024,SH,SOLE,34313024,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
17,JD COM INC,SPON ADR CL A,47215P106,11687,558400,SH,SOLE,558400,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
18,MODERNA INC,COM,60770K107,14941,978434,SH,SOLE,978434,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
19,MSCI INC,COM,55354G100,17205,116701,SH,SOLE,116701,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
20,NEON THERAPEUTICS INC,COM,64050Y100,2009,399308,SH,SOLE,399308,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
21,NETFLIX INC,COM,64110L106,6502,24292,SH,SOLE,24292,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
22,PINDUODUO INC,SPONSORED ADS,722304102,32327,1440605,SH,SOLE,1440605,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
23,UXIN LTD,ADS,91818X108,108136,22250160,SH,SOLE,22250160,0,0,2018-12-31,2018Q4,"Hillhouse Capital Management, Ltd.",0001510589
