,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABBOTT LABS,COM,002824100,1745,38857,SH,SOLE,38857,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
1,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,512,4900,SH,SOLE,4900,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
2,ADOBE SYS INC,COM,00724F101,9157,97479,SH,SOLE,97479,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
3,ADVANCE AUTO PARTS INC,COM,00751Y106,854,5672,SH,SOLE,5672,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
4,AGNICO EAGLE MINES LTD,COM,008474108,8509,323801,SH,SOLE,323801,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
5,AKAMAI TECHNOLOGIES INC,COM,00971T101,11036,209691,SH,SOLE,209691,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
6,ALLIANCE DATA SYSTEMS CORP,COM,018581108,6857,24794,SH,SOLE,24794,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
7,ALTRIA GROUP INC,COM,02209S103,1135,19500,SH,SOLE,19500,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
8,AMAZON COM INC,COM,023135106,5546,8206,SH,SOLE,8206,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
9,AMC NETWORKS INC,CL A,00164V103,297,3979,SH,SOLE,3979,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
10,AMERISOURCEBERGEN CORP,COM,03073E105,6065,58485,SH,SOLE,58485,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
11,ANADARKO PETE CORP,COM,032511107,7671,157900,SH,SOLE,157900,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
12,ANALOG DEVICES INC,COM,032654105,19054,344429,SH,SOLE,344429,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
13,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,3063,431378,SH,SOLE,431378,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
14,ANNALY CAP MGMT INC,COM,035710409,2411,257000,SH,SOLE,257000,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
15,ANSYS INC,COM,03662Q105,207,2242,SH,SOLE,2242,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
16,APACHE CORP,COM,037411105,5167,116200,SH,SOLE,116200,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
17,APPLE INC,COM,037833100,34468,327452,SH,SOLE,327452,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
18,ARCHER DANIELS MIDLAND CO,COM,039483102,5671,154603,SH,SOLE,154603,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
19,AT&T INC,COM,00206R102,14481,420847,SH,SOLE,420847,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
20,AUTOMATIC DATA PROCESSING IN,COM,053015103,997,11766,SH,SOLE,11766,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
21,BARD C R INC,COM,067383109,2043,10786,SH,SOLE,10786,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
22,BARRICK GOLD CORP,COM,067901108,12901,1748103,SH,SOLE,1748103,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
23,BCE INC,COM NEW,05534B760,29722,772300,SH,SOLE,772300,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
24,BECTON DICKINSON & CO,COM,075887109,781,5069,SH,SOLE,5069,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
25,BED BATH & BEYOND INC,COM,075896100,31220,647054,SH,SOLE,647054,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
26,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,10173,77044,SH,SOLE,77044,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
27,BHP BILLITON LTD,SPONSORED ADR,088606108,10745,417111,SH,SOLE,417111,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
28,BIO TECHNE CORP,COM,09073M104,223,2478,SH,SOLE,2478,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
29,BIOGEN INC,COM,09062X103,7691,25106,SH,SOLE,25106,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
30,BOEING CO,COM,097023105,3637,25156,SH,SOLE,25156,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
31,BORGWARNER INC,COM,099724106,2531,58538,SH,SOLE,58538,0,0,2015-12-31,2015Q4,"Bridgewater Associates, LP",0001350694
