,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABIOMED,COM,003654100,18517,195309,SH,DFND,195309,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
1,ABIOMED,COM,003654100,18335,193392,SH,DFND,91749,0,101643,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
2,ABIOMED,COM,003654100,14024,147914,SH,DFND,147914,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
3,ABIOMED,COM,003654100,14357,151424,SH,SOLE,151424,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
4,Acacia Reasearch Corp,ACACIA TCH COM,003881307,544,143640,SH,DFND,143640,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
5,Acacia Reasearch Corp,ACACIA TCH COM,003881307,842,222180,SH,SOLE,222180,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
6,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,3493,429700,SH,DFND,429700,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
7,Aduro Biotechnology,COM,00739L101,1665,130000,SH,DFND,130000,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
8,Aduro Biotechnology,COM,00739L101,1281,100000,SH,SOLE,100000,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
9,Aerovironment,COM,008073108,2600,91810,SH,DFND,91810,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
10,Aerovironment,COM,008073108,3877,136900,SH,SOLE,136900,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
11,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,109837,1389811,SH,DFND,1389811,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
12,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,2452050,31026821,SH,DFND,14531245,0,16495576,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
13,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,156979,1986327,SH,DFND,1986327,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
14,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,652831,8260547,SH,SOLE,6696822,0,1563725,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
15,Alnylam Pharmaceuticals,COM,02043Q107,26941,429207,SH,DFND,429207,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
16,Alnylam Pharmaceuticals,COM,02043Q107,76569,1219830,SH,SOLE,1136659,0,83171,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
17,Alnylam Pharmaceuticals,COM,02043Q107,25332,403564,SH,DFND,403564,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
18,Alnylam Pharmaceuticals,COM,02043Q107,83317,1327334,SH,DFND,1011994,0,315340,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
19,Alphabet Inc Class A,CL A,02079K305,16765,21976,SH,DFND,21976,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
20,Alphabet Inc Class A,CL A,02079K305,25394,33286,SH,DFND,27363,0,5923,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
21,Alphabet Inc Class A,CL A,02079K305,17927,23499,SH,DFND,23499,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
22,Alphabet Inc Class A,CL A,02079K305,73653,96543,SH,SOLE,96543,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
23,Alphabet Inc Class C,CL C,02079K107,110932,148912,SH,DFND,148912,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
24,Alphabet Inc Class C,CL C,02079K107,1233858,1656296,SH,DFND,941454,0,714842,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
25,Alphabet Inc Class C,CL C,02079K107,726305,974971,SH,SOLE,763544,0,211427,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
26,Alphabet Inc Class C,CL C,02079K107,248482,333555,SH,DFND,333555,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
27,Amazon.Com,COM,023135106,418349,704718,SH,DFND,704718,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
28,Amazon.Com,COM,023135106,159778,269149,SH,DFND,269149,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
29,Amazon.Com,COM,023135106,2885135,4860075,SH,DFND,2062565,0,2797510,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
30,Amazon.Com,COM,023135106,1386479,2335556,SH,SOLE,1849059,0,486497,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
31,Ameren,COM,023608102,15721,313800,SH,DFND,313800,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
32,Ameren,COM,023608102,50,996,SH,DFND,996,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
33,American Express,COM,025816109,30221,492196,SH,DFND,492196,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
34,American Express,COM,025816109,139306,2268826,SH,DFND,1692528,0,576298,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
35,American Express,COM,025816109,46394,755599,SH,DFND,755599,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
36,American Express,COM,025816109,85655,1395035,SH,SOLE,1242288,0,152747,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
37,American States Water,COM,029899101,15174,385528,SH,DFND,385528,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
38,American States Water,COM,029899101,46,1162,SH,DFND,1162,0,0,2016-03-31,2016Q1,BAILLIE GIFFORD & CO,0001088875
