,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE INC,COM,00724F101,146413,530000,SH,SOLE,530000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
1,ADOBE INC,COM,00724F101,405103,1466437,SH,SOLE,1466437,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
2,ADT INC,COM,00090Q103,2508,400000,SH,SOLE,400000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
3,ADVANCE AUTO PARTS INC,COM,00751Y106,323410,1955318,SH,SOLE,1955318,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
4,ADVANCE AUTO PARTS INC,COM,00751Y106,64506,390000,SH,SOLE,390000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
5,ADYEN NV,COM,00BZ1HM42,89596,136000,SH,SOLE,136000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
6,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,632177,3780282,SH,SOLE,3780282,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
7,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,699021,4180000,SH,SOLE,4180000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
8,AMAZON COM INC,COM,023135106,622287,358479,SH,SOLE,358479,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
9,ANAPLAN INC,COM,03272L108,238940,5083820,SH,SOLE,5083820,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
10,ANAPLAN INC,COM,03272L108,31020,660000,SH,SOLE,660000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
11,ARMSTRONG WORLD INDS INC NEW,COM,04247X102,27076,280000,SH,SOLE,280000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
12,ATLASSIAN CORP PLC,CL A,G06242104,40768,325000,SH,SOLE,325000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
13,BOOKING HLDGS INC,COM,09857L108,383749,195530,SH,SOLE,195530,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
14,CARDTRONICS PLC,SHS CL A,G1991C105,24192,800000,SH,SOLE,800000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
15,CARVANA CO,CL A,146869102,42900,650000,SH,SOLE,650000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
16,CBL & ASSOC PPTYS INC,COM,124830100,1290,1000000,SH,SOLE,1000000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
17,CENTURYLINK INC,COM,156700106,33696,2700000,SH,SOLE,2700000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
18,CHEWY INC,CL A,16679L109,78656,3200000,SH,SOLE,3200000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
19,CIMPRESS N V,SHS EURO,N20146101,19776,150000,SH,SOLE,150000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
20,COSTAR GROUP INC,COM,22160N109,262910,443206,SH,SOLE,443206,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
21,COUPA SOFTWARE INC,COM,22266L106,61546,475000,SH,SOLE,475000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
22,COVETRUS INC,COM,22304C100,9512,800000,SH,SOLE,800000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
23,CROCS INC,COM,227046109,58296,2100000,SH,SOLE,2100000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
24,DILLARDS INC,CL A,254067101,13222,200000,SH,SOLE,200000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
25,DOLLAR GEN CORP NEW,COM,256677105,139073,875000,SH,SOLE,875000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
26,ETSY INC,COM,29786A106,28250,500000,SH,SOLE,500000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
27,ETSY INC,COM,29786A106,84750,1500000,SH,SOLE,1500000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
28,FACEBOOK INC,CL A,30303M102,232137,1303557,SH,SOLE,1303557,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
29,FERRARI N V,COM,N3167Y103,311338,2020495,SH,SOLE,2020495,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
30,FIDELITY NATL INFORMATION SV,COM,31620M106,432645,3258854,SH,SOLE,3258854,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
31,FIDELITY NATL INFORMATION SV,COM,31620M106,34518,260000,SH,SOLE,260000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
32,FISERV INC,COM,337738108,174031,1680000,SH,SOLE,1680000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
33,FLEETCOR TECHNOLOGIES INC,COM,339041105,257253,897038,SH,SOLE,897038,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
34,FLEETCOR TECHNOLOGIES INC,COM,339041105,74563,260000,SH,SOLE,260000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
35,GAMESTOP CORP NEW,CL A,36467W109,22080,4000000,SH,SOLE,4000000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
36,GARTNER INC,COM,366651107,114392,800000,SH,SOLE,800000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
37,GREEN DOT CORP,CL A,39304D102,10100,400000,SH,SOLE,400000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
38,HANESBRANDS INC,COM,410345102,21448,1400000,SH,SOLE,1400000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
39,HASBRO INC,COM,418056107,44509,375000,SH,SOLE,375000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
40,HYATT HOTELS CORP,COM CL A,448579102,110505,1500000,SH,SOLE,1500000,0,0,2019-09-30,2019Q3,Melvin Capital Management LP,0001628110
