,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACCENTURE PLC IRELAND,SHS Class A,G1151C101,317,4400,SH,SOLE,4400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
1,ACE LTD,SHS,H0023R105,652,7285,SH,SOLE,7285,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
2,AES CORP,COM,00130H105,546,45500,SH,SOLE,45500,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
3,AETNA INC NEW,COM,00817Y108,1943,30577,SH,SOLE,30577,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
4,AFFILIATED MANAGERS GROUP,COM,008252108,617,3762,SH,SOLE,3762,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
5,AFLAC INC,COM,001055102,3612,62148,SH,SOLE,62148,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
6,AGCO CORP,COM,001084102,552,11000,SH,SOLE,11000,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
7,AGNICO EAGLE MINES LTD,COM,008474108,2869,104158,SH,SOLE,104158,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
8,AKAMAI TECHNOLOGIES INC,COM,00971T101,3906,91799,SH,SOLE,91799,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
9,ALASKA AIR GROUP INC,COM,011659109,754,14500,SH,SOLE,14500,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
10,ALBEMARLE CORP,COM,012653101,315,5055,SH,SOLE,5055,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
11,ALLERGAN INC,COM,018490102,21004,249341,SH,SOLE,249341,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
12,ALTERA CORP,COM,021441100,2935,88981,SH,SOLE,88981,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
13,AMERICAN CAPITAL AGENCY CORP,COM,02503X105,830,36090,SH,SOLE,36090,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
14,AMERICAN ELEC PWR INC,COM,025537101,462,10313,SH,SOLE,10313,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
15,AMERICAN EXPRESS CO,COM,025816109,9684,129537,SH,SOLE,129537,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
16,AMERICAN INTL GROUP INC,COM NEW,026874784,3174,71000,SH,SOLE,71000,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
17,AMERIPRISE FINL INC,COM,03076C106,210,2600,SH,SOLE,2600,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
18,AMERISOURCEBERGEN CORP,COM,03073E105,1543,27645,SH,SOLE,27645,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
19,AMETEK INC NEW,COM,031100100,420,9940,SH,SOLE,9940,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
20,AMGEN INC,COM,031162100,8213,83244,SH,SOLE,83244,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
21,ANADARKO PETE CORP,COM,032511107,5740,66799,SH,SOLE,66799,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
22,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,3066,214400,SH,SOLE,214400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
23,ANNALY CAP MGMT INC,COM,035710409,1799,143090,SH,SOLE,143090,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
24,APACHE CORP,COM,037411105,4250,50700,SH,SOLE,50700,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
25,APARTMENT INVT & MGMT CO,CL A,03748R101,227,7568,SH,SOLE,7568,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
26,APPLE INC,COM,037833100,3954,9971,SH,SOLE,9971,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
27,APPLIED MATLS INC,COM,038222105,6729,450999,SH,SOLE,450999,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
28,AT&T INC,COM,00206R102,8000,226000,SH,SOLE,226000,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
29,AUTOZONE INC,COM,053332102,8944,21110,SH,SOLE,21110,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
30,AVON PRODS INC,COM,054303102,753,35800,SH,SOLE,35800,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
31,BANK OF AMERICA CORPORATION,COM,060505104,2689,209091,SH,SOLE,209091,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
32,BANK NEW YORK MELLON CORP,COM,064058100,1114,39710,SH,SOLE,39710,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
33,BARRICK GOLD CORP,COM,067901108,7543,479200,SH,SOLE,479200,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
34,BAXTER INTL INC,COM,071813109,3954,57080,SH,SOLE,57080,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
35,BB&T CORP,COM,054937107,302,8900,SH,SOLE,8900,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
36,BCE INC,COM NEW,05534B760,3581,87600,SH,SOLE,87600,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
37,BECTON DICKINSON & CO,COM,075887109,1239,12533,SH,SOLE,12533,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
38,BED BATH & BEYOND INC,COM,075896100,6976,98328,SH,SOLE,98328,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
39,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,18751,167539,SH,SOLE,167539,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
40,BHP BILLITON LTD,SPONSORED ADR,088606108,6851,118811,SH,SOLE,118811,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
41,BIOGEN IDEC INC,COM,09062X103,2262,10512,SH,SOLE,10512,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
42,BLACKROCK INC,COM,09247X101,925,3600,SH,SOLE,3600,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
43,BOEING CO,COM,097023105,6253,61041,SH,SOLE,61041,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
44,BOSTON PROPERTIES INC,COM,101121101,866,8215,SH,SOLE,8215,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
45,BP PLC,SPONSORED ADR,055622104,7313,175200,SH,SOLE,175200,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
46,BROADCOM CORP,CL A,111320107,9003,266391,SH,SOLE,266391,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
47,BROCADE COMMUNICATIONS SYS I,COM NEW,111621306,61,10587,SH,SOLE,10587,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
48,CA INC,COM,12673P105,6875,240210,SH,SOLE,240210,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
49,CABELAS INC,COM,126804301,479,7400,SH,SOLE,7400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
50,CABOT OIL & GAS CORP,COM,127097103,1520,21400,SH,SOLE,21400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
51,CAMECO CORP,COM,13321L108,1070,52000,SH,SOLE,52000,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
52,CAMPBELL SOUP CO,COM,134429109,3882,86682,SH,SOLE,86682,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
53,CANADIAN NAT RES LTD,COM,136385101,11282,401400,SH,SOLE,401400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
54,CAPITAL ONE FINL CORP,COM,14040H105,3528,56166,SH,SOLE,56166,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
55,CARDINAL HEALTH INC,COM,14149Y108,2188,46346,SH,SOLE,46346,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
56,CARMAX INC,COM,143130102,467,10114,SH,SOLE,10114,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
57,CBL & ASSOC PPTYS INC,COM,124830100,398,18596,SH,SOLE,18596,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
58,CELANESE CORP DEL,COM SER A,150870103,645,14400,SH,SOLE,14400,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
59,CENOVUS ENERGY INC,COM,15135U109,9711,341500,SH,SOLE,341500,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
60,CENTURYLINK INC,COM,156700106,13513,382275,SH,SOLE,382275,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
61,CERNER CORP,COM,156782104,889,9252,SH,SOLE,9252,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
62,CF INDS HLDGS INC,COM,125269100,789,4600,SH,SOLE,4600,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
63,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,8344,148184,SH,SOLE,148184,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
64,CHESAPEAKE ENERGY CORP,COM,165167107,1777,87200,SH,SOLE,87200,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
65,CHEVRON CORP NEW,COM,166764100,8820,74535,SH,SOLE,74535,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
66,CHUBB CORP,COM,171232101,16210,191495,SH,SOLE,191495,0,0,2013-06-30,2013Q2,"Bridgewater Associates, LP",0001350694
