,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,01609W102,16399,89350,SH,SOLE,89350,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
1,ALPHABET INC,CAP STK CL A,02079K305,16698,16100,SH,SOLE,16100,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
2,AMAZON.COM INC,COM,023135106,43420,30000,SH,SOLE,30000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
3,BAIDU INC,SPON ADR REP A,056752108,4017,18000,SH,SOLE,18000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
4,BOOKING HOLDINGS INC,COM,09857L108,360744,173402,SH,SOLE,173402,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
5,DELTA AIR LINES INC,COM NEW,247361702,1096,20000,SH,SOLE,20000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
6,DROPBOX INC,CLASS A,26210C104,6250,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
7,EXPEDIA GROUP INC,COM NEW,30212P303,216850,1964042,SH,SOLE,1964042,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
8,FACEBOOK INC,CLASS A,30303M102,32006,200300,SH,SOLE,200300,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
9,IQIYI INC,SPONSORED ADS,46267X108,778,50000,SH,SOLE,50000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
10,MICROSOFT CORP,COM,594918104,23730,260000,SH,SOLE,260000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
11,MONGODB INC,CLASS A,60937P106,4340,100000,SH,SOLE,100000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
12,MULESOFT INC,CLASS A,625207105,17592,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
13,NORWEGIAN CRUISE LINE HOLDINGS,SHS,G66721104,1059,20000,SH,SOLE,20000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
14,OKTA INC,CLASS A,679295105,7970,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
15,PURE STORAGE INC,CLASS A,74624M102,83790,4200000,SH,SOLE,4200000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
16,SALESFORCE.COM INC,COM,79466L302,16864,145000,SH,SOLE,145000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
17,SPIRIT AIRLINES INC,COM,848577102,8501,225000,SH,SOLE,225000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
18,TABLEAU SOFTWARE INC,CLASS A,87336U105,270889,3351763,SH,SOLE,3351763,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
19,TESLA INC,PUT,88160R101,3011,550,SH,SOLE,550,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
20,TESLA INC,NOTE 1.25% 3/0,88106RAC5,4946,5000000,SH,SOLE,5000000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
21,TRIVAGO NV,SPON ADS A SHS,89686D105,7846,1128857,SH,SOLE,1128857,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
22,TWILIO INC,CLASS A,90138F102,13363,350000,SH,SOLE,350000,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
23,UNITED CONTINENTAL HOLDINGS,COM,910047109,811887,11686865,SH,SOLE,11686865,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
24,WAYFAIR INC,CLASS A,94419L101,1432,21206,SH,SOLE,21206,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
25,YELP INC,CLASS A,985817105,41095,984300,SH,SOLE,984300,0,0,2018-03-31,2018Q1,"Altimeter Capital Management, LP",0001541617
