,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Systems Inc,COM,00724F101,64208,976700,SH,DFND,976700,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
1,Alcoa Inc.,COM,013817101,64350,5000000,SH,DFND,5000000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
2,Astrazeneca PLC,SPONSORED ADR,046353108,23389,360500,SH,DFND,360500,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
3,Cameco Corp,COM,13321L108,32706,1428200,SH,DFND,1428200,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
4,EQT Corp,COM,26884L109,17057,175900,SH,DFND,175900,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
5,Google Inc.,CL A,38259P508,289338,259610,SH,DFND,259610,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
6,Illumina Inc.,COM,452327109,37656,253300,SH,DFND,253300,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
7,ISh MSCI Australia Idx Fd,MSCI AUST ETF,464286103,10270,397000,SH,DFND,397000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
8,ISh MSCI Chile Cap Inv Mkt Idx Fd,MSCI CH CAP ETF,464286640,3052,67000,SH,DFND,67000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
9,ISh MSCI Phillipines Inv Mkt Idx Fd,MSCI PHILIPS ETF,46429B408,2979,87300,SH,DFND,87300,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
10,Microsoft Corp,COM,594918104,70675,1724200,SH,DFND,1724200,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
11,Monsanto Co,COM,61166W101,20194,177500,SH,DFND,177500,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
12,SanDisk Corp,COM,80004C101,10620,130800,SH,DFND,130800,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
13,Mat'ls Select Sctr SPDR Tst,SBI MATERIALS,81369Y100,9882,209000,SH,DFND,209000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
14,Hlth Care Select Sctr SPDR,SBI HEALTHCARE,81369Y209,11306,193300,SH,DFND,193300,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
15,Fin'l Select Sector SPDR Fnd,SBI INT-FINL,81369Y605,9999,447600,SH,DFND,447600,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
16,Teva Pharm Ind's Ltd,ADR,881624209,65574,1241000,SH,DFND,1241000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
17,Walgreen Co,COM,931422109,81877,1240000,SH,DFND,1240000,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
18,Workday Inc.,CL A,98138H101,39962,437079,SH,DFND,437079,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
19,NXP Semiconductors NV,COM,N6596X109,10551,179400,SH,DFND,179400,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
20,Sensata Technologies Hldng NV,SHS,N7902X106,10579,248100,SH,DFND,248100,0,0,2014-03-31,2014Q1,Duquesne Family Office LLC,0001536411
