,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AIG,COM NEW,026874784,85,1700,SH,DFND,1700,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
1,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1736,113640,SH,DFND,113640,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
2,Acacia Reasearch Corp,ACACIA TCH COM,003881307,2937,192180,SH,SOLE,192180,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
3,Aerovironment,COM,008073108,4581,113810,SH,DFND,113810,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
4,Aerovironment,COM,008073108,6919,171900,SH,SOLE,171900,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
5,Alnylam Pharmaceuticals,COM,02043Q107,7205,107320,SH,DFND,107320,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
6,Alnylam Pharmaceuticals,COM,02043Q107,56827,846400,SH,SOLE,846400,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
7,Alnylam Pharmaceuticals,COM,02043Q107,7995,119080,SH,DFND,119080,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
8,Altera Corp,COM,021441100,20251,558813,SH,DFND,558813,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
9,Altera Corp,COM,021441100,27778,766502,SH,DFND,766502,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
10,Altera Corp,COM,021441100,59453,1640538,SH,DFND,1111918,0,528620,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
11,Altera Corp,COM,021441100,44525,1228604,SH,SOLE,996978,0,231626,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
12,Amazon.Com,COM,023135106,56298,167296,SH,DFND,167296,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
13,Amazon.Com,COM,023135106,1063759,3161057,SH,SOLE,2270690,0,890367,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
14,Amazon.Com,COM,023135106,189553,563273,SH,DFND,563273,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
15,Amazon.Com,COM,023135106,1904211,5658538,SH,DFND,2438466,0,3220072,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
16,Amedisys Inc,COM,023436108,285,19129,SH,DFND,19129,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
17,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,10290,517600,SH,DFND,517600,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
18,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,76643,3855304,SH,DFND,641800,0,3213504,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
19,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,4380,220300,SH,SOLE,220300,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
20,American Express,COM,025816109,25901,287694,SH,DFND,287694,0,0,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
21,American Express,COM,025816109,107030,1188821,SH,SOLE,1002626,0,186195,2014-03-31,2014Q1,BAILLIE GIFFORD & CO,0001088875
