,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,431226,4014014,SH,SOLE,4014014,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,352690,7425054,SH,SOLE,7425054,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,105635,1860426,SH,SOLE,1860426,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
3,CARGURUS INC,COM CL A,141788109,7738,250000,SH,SOLE,250000,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
4,FASTLY INC,CL A,31188V100,93504,3895982,SH,SOLE,3895982,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
5,MIMECAST LTD,ORD SHS,G14838109,131427,3684513,SH,SOLE,3684513,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
6,SHOPIFY INC,CL A,82509L107,362505,1163144,SH,SOLE,1163144,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
7,SMARTSHEET INC,COM CL A,83200N103,103103,2861580,SH,SOLE,2861580,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
8,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,20059,263240,SH,SOLE,263240,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
9,ZUORA INC,COM CL A,98983V106,20462,1359600,SH,SOLE,1359600,0,0,2019-09-30,2019Q3,"Abdiel Capital Advisors, LP",0001578684
