,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,17528,221590,SH,   SOLE,221590,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
1,CBS CORP NEW,CL B,124857202,8240,168620,SH,   SOLE,168620,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
2,CHANGYOU COM LTD,ADS REP CL A,15911M107,23422,769436,SH,   SOLE,769436,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
3,COMMVAULT SYSTEMS INC,COM,204166102,5080,66939,SH,   SOLE,66939,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
4,CREE INC,COM,225447101,4497,70418,SH,   SOLE,70418,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
5,EBAY INC,COM,278642103,7885,152465,SH,   SOLE,152465,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
6,E-COMMERCE CHINA DANGDANG IN,SPN ADS COM A,26833A105,10581,1524699,SH,   SOLE,1524699,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
7,EPAM SYS INC,COM,29414B104,2296,84486,SH,   SOLE,84486,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
8,GIANT INTERACTIVE GROUP INC,ADR,374511103,13702,1710647,SH,   SOLE,1710647,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
9,GOOGLE INC,CL A,38259P508,31365,35627,SH,   SOLE,35627,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
10,LINKEDIN CORP,COM CL A,53578A108,30506,171091,SH,   SOLE,171091,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
11,MASTERCARD INC,CL A,57636Q104,8024,13967,SH,   SOLE,13967,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
12,MEDIDATA SOLUTIONS INC,COM,58471A105,21445,276883,SH,   SOLE,276883,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
13,MELCO CROWN ENTMT LTD,ADR,585464100,20851,932506,SH,   SOLE,932506,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
14,MERCADOLIBRE INC,COM,58733R102,11626,107884,SH,   SOLE,107884,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
15,MICRON TECHNOLOGY INC,COM,595112103,9556,666880,SH,   SOLE,666880,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
16,NETFLIX INC,COM,64110L106,12791,60595,SH,   SOLE,60595,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
17,PANDORA MEDIA INC,COM,698354107,20282,1102267,SH,   SOLE,1102267,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
18,PRICELINE COM INC,COM NEW,741503403,26014,31451,SH,   SOLE,31451,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
19,QIHOO 360 TECHNOLOGY CO LTD,ADS,74734M109,38412,831979,SH,   SOLE,831979,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
20,SODASTREAM INTERNATIONAL LTD,USD SHS,M9068E105,18892,260036,SH,   SOLE,260036,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
21,SPLUNK INC,COM,848637104,10311,222414,SH,   SOLE,222414,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
22,STARWOOD HOTELS&amp;RESORTS WRLD,PUT,85590A951,1005,380000,SH,   SOLE,380000,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
23,TABLEAU SOFTWARE INC,CL A,87336u105,28,499,SH,   SOLE,499,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
24,TIME WARNER INC,COM NEW,887317303,16164,279549,SH,   SOLE,279549,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
25,TRIPADVISOR INC,COM,896945201,22158,364029,SH,   SOLE,364029,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
26,WORKDAY INC,CL A,98138H101,19302,301177,SH,   SOLE,301177,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
27,YAHOO INC,COM,984332106,32061,1276803,SH,   SOLE,1276803,0,0,2013-06-30,2013Q2,Whale Rock Capital Management LLC,0001387322
