,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,392921,2391776,SH,SOLE,2391776,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,413048,8059473,SH,SOLE,8059473,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,214406,2184920,SH,SOLE,2184920,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
3,BILL COM HLDGS INC,COM,090043100,259951,2881619,SH,SOLE,2881619,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
4,CARVANA CO,CL A,146869102,208501,1734615,SH,SOLE,1734615,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
5,FASTLY INC,CL A,31188V100,808878,9501679,SH,SOLE,9501679,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
6,FLOOR & DECOR HLDGS INC,CL A,339750101,287340,4984222,SH,SOLE,4984222,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
7,SHOPIFY INC,CL A,82509L107,362532,381934,SH,SOLE,381934,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
8,SLACK TECHNOLOGIES INC,COM CL A,83088V102,6144,197610,SH,SOLE,197610,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
9,SMARTSHEET INC,COM CL A,83200N103,155500,3053818,SH,SOLE,3053818,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
10,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,270900,1068469,SH,SOLE,1068469,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
11,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,5103,100000,SH,SOLE,100000,0,0,2020-06-30,2020Q2,"Abdiel Capital Advisors, LP",0001578684
