,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AKERO THERAPEUTICS INC,COM,00973Y108,5698,297521,SH,SOLE,297521,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,100744,594538,SH,SOLE,594538,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
2,AMAZON COM INC,COM,023135106,81721,43156,SH,SOLE,43156,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
3,APELLIS PHARMACEUTICALS INC,COM,03753U106,53178,2098581,SH,SOLE,2098581,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
4,APPLE INC,COM,037833100,25286,127759,SH,SOLE,127759,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
5,ARCUS BIOSCIENCES INC,COM,03969F109,2720,342128,SH,SOLE,342128,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
6,ARVINAS INC,COM,04335A105,5064,230308,SH,SOLE,230308,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
7,BEIGENE LTD,SPONSORED ADR,07725L102,128202,1034306,SH,SOLE,1034306,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
8,BILIBILI INC,SPONS ADS REP Z,090040106,29672,1823721,SH,SOLE,1823721,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
9,BRIDGEBIO PHARMA INC,COM,10806X102,54905,2035790,SH,SOLE,2035790,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
10,CHINA JO-JO DRUGSTORES INC,COM NEW,16949A206,5372,4840000,SH,SOLE,4840000,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
11,CONSTELLATION PHARMCETICLS I,COM,210373106,3904,317921,SH,SOLE,317921,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
12,COVETRUS INC,COM,22304C100,114177,4667925,SH,SOLE,4667925,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
13,ENSTAR GROUP LIMITED,SHS,G3075P101,209895,1204353,SH,SOLE,1204353,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
14,FACEBOOK INC,CL A,30303M102,56838,294497,SH,SOLE,294497,0,0,2019-06-30,2019Q2,"HILLHOUSE CAPITAL MANAGEMENT, LTD.",0001510589
