,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABBOTT LABS,COM,002824100,2622,62000,SH,SOLE,62000,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
1,ABERCROMBIE & FITCH CO,CL A,002896207,485,30500,SH,SOLE,30500,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
2,ACTIVISION BLIZZARD INC,COM,00507V109,3407,76910,SH,SOLE,76910,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
3,ADOBE SYS INC,COM,00724F101,13665,125900,SH,SOLE,125900,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
4,AGCO CORP,COM,001084102,276,5600,SH,SOLE,5600,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
5,AGNICO EAGLE MINES LTD,COM,008474108,10074,185932,SH,SOLE,185932,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
6,AIR PRODS & CHEMS INC,COM,009158106,541,3600,SH,SOLE,3600,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
7,ALLIANCE DATA SYSTEMS CORP,COM,018581108,18250,85071,SH,SOLE,85071,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
8,ALPHABET INC,CAP STK CL A,02079K305,5387,6700,SH,SOLE,6700,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
9,ALTRIA GROUP INC,COM,02209S103,1138,18000,SH,SOLE,18000,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
10,AMC NETWORKS INC,CL A,00164V103,856,16500,SH,SOLE,16500,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
11,AMERICAN EXPRESS CO,COM,025816109,1326,20700,SH,SOLE,20700,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
12,AMERIPRISE FINL INC,COM,03076C106,1087,10900,SH,SOLE,10900,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
13,AMERISOURCEBERGEN CORP,COM,03073E105,8255,102192,SH,SOLE,102192,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
14,ANADARKO PETE CORP,COM,032511107,9851,155480,SH,SOLE,155480,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
15,ANALOG DEVICES INC,COM,032654105,6783,105239,SH,SOLE,105239,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
16,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,5455,342678,SH,SOLE,342678,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
17,ANTHEM INC,COM,036752103,9358,74679,SH,SOLE,74679,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
18,AON PLC,SHS CL A,G0408V102,1189,10569,SH,SOLE,10569,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
19,APACHE CORP,COM,037411105,6694,104800,SH,SOLE,104800,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
20,APPLE INC,COM,037833100,39183,346600,SH,SOLE,346600,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
21,APPLIED MATLS INC,COM,038222105,22271,738683,SH,SOLE,738683,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
22,ASHLAND GLOBAL HLDGS INC,COM,044186104,383,3300,SH,SOLE,3300,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
23,AUTOMATIC DATA PROCESSING IN,COM,053015103,238,2700,SH,SOLE,2700,0,0,2016-09-30,2016Q3,"Bridgewater Associates, LP",0001350694
