,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,106395,755112,SH,SOLE,755112,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,83377,89684,SH,SOLE,89684,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
2,AMAZON COM INC,COM,023135106,172209,177902,SH,SOLE,177902,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
3,APPIAN CORP,CL A,03782L101,4447,244993,SH,SOLE,244993,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
4,APPLE INC,COM,037833100,60789,422086,SH,SOLE,422086,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
5,BOX INC,CL A,10316T104,32382,1775308,SH,SOLE,1775308,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
6,CEVA INC,COM,157210105,21272,468040,SH,SOLE,468040,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
7,COGNEX CORP,COM,192422103,17063,200982,SH,SOLE,200982,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
8,ELLIE MAE INC,COM,28849P100,98980,900559,SH,SOLE,900559,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
9,FABRINET,SHS,G3323L100,37883,888013,SH,SOLE,888013,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
10,FACEBOOK INC,CL A,30303M102,78240,518215,SH,SOLE,518215,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
11,FIVE9 INC,COM,338307101,21296,989592,SH,SOLE,989592,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
12,HOST HOTELS & RESORTS INC,PUT,44107P954,731,40000,SH,SOLE,40000,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
13,INSTRUCTURE INC,COM,45781U103,41834,1418086,SH,SOLE,1418086,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
14,LAM RESEARCH CORP,COM,512807108,56761,401339,SH,SOLE,401339,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
15,LUMENTUM HLDGS INC,COM,55024U109,48785,855120,SH,SOLE,855120,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
16,MACOM TECH SOLUTIONS HLDGS I,COM,55405Y100,17135,307247,SH,SOLE,307247,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
17,MERCADOLIBRE INC,COM,58733R102,46704,186161,SH,SOLE,186161,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
18,MONOLITHIC PWR SYS INC,COM,609839105,23932,248254,SH,SOLE,248254,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
19,NETEASE INC,SPONSORED ADR,64110W102,62776,208815,SH,SOLE,208815,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
20,NETFLIX INC,COM,64110L106,46280,309753,SH,SOLE,309753,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
21,OKTA INC,CL A,679295105,2165,94952,SH,SOLE,94952,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
22,PEGASYSTEMS INC,COM,705573103,60203,1031758,SH,SOLE,1031758,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
23,RINGCENTRAL INC,CL A,76680R206,39450,1079356,SH,SOLE,1079356,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
24,SCIENTIFIC GAMES CORP,CL A,80874P109,36929,1414907,SH,SOLE,1414907,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
25,SHOPIFY INC,CL A,82509L107,83514,961030,SH,SOLE,961030,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
26,STAMPS COM INC,COM NEW,852857200,21793,140715,SH,SOLE,140715,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
27,TESLA INC,COM,88160R101,66601,184178,SH,SOLE,184178,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
28,ZENDESK INC,COM,98936J101,40378,1453503,SH,SOLE,1453503,0,0,2017-06-30,2017Q2,Whale Rock Capital Management LLC,0001387322
