,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,438009,4014014,SH,SOLE,4014014,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,269055,7459236,SH,SOLE,7459236,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,119458,1860426,SH,SOLE,1860426,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
3,CARGURUS INC,COM CL A,141788109,9028,250000,SH,SOLE,250000,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
4,FASTLY INC,CL A,31188V100,45696,2253248,SH,SOLE,2253248,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
5,MIMECAST LTD,ORD SHS,G14838109,172104,3684513,SH,SOLE,3684513,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
6,SHOPIFY INC,CL A,82509L107,356951,1189241,SH,SOLE,1189241,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
7,SMARTSHEET INC,COM CL A,83200N103,108740,2246700,SH,SOLE,2246700,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
8,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,23373,263240,SH,SOLE,263240,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
9,ZUORA INC,COM CL A,98983V106,20829,1359600,SH,SOLE,1359600,0,0,2019-06-30,2019Q2,"Abdiel Capital Advisors, LP",0001578684
