,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AIG,COM NEW,026874784,17335,387800,SH,SOLE,387800,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
1,AIG,COM NEW,026874784,4179,93500,SH,DFND,93500,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
2,AIG,COM NEW,026874784,76,1700,SH,DFND,1700,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
3,Acacia Reasearch Corp,ACACIA TCH COM,003881307,682,30500,SH,DFND,30500,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
4,Aerovironment,COM,008073108,460,22800,SH,DFND,22800,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
5,Agilent Technologies Inc,COM,00846U101,270,6304,SH,DFND,6304,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
6,Alnylam Pharmaceuticals,COM,02043Q107,1533,49420,SH,DFND,49420,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
7,Alnylam Pharmaceuticals,COM,02043Q107,5786,186580,SH,DFND,186580,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
8,Alnylam Pharmaceuticals,COM,02043Q107,20619,664900,SH,SOLE,664900,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
9,Altera Corp,COM,021441100,25100,760834,SH,DFND,760834,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
10,Altera Corp,COM,021441100,44009,1334005,SH,DFND,866107,0,467898,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
11,Altera Corp,COM,021441100,12764,386890,SH,DFND,386890,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
12,Altera Corp,COM,021441100,164,4986,SH,DFND,4986,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
13,Altera Corp,COM,021441100,39198,1188184,SH,SOLE,935694,0,252490,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
14,Amazon.Com,COM,023135106,47565,171287,SH,DFND,171287,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
15,Amazon.Com,COM,023135106,1952342,7030652,SH,DFND,3509646,0,3521006,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
16,Amazon.Com,COM,023135106,224331,807848,SH,DFND,807848,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
17,Amazon.Com,COM,023135106,723,2604,SH,DFND,2604,0,0,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
18,Amazon.Com,COM,023135106,1042692,3754879,SH,SOLE,2683294,0,1071585,2013-06-30,2013Q2,BAILLIE GIFFORD & CO,0001088875
