,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,21VIANET GROUP INC,SPONSORED ADR,90138A103,32945,2129600,SH,SOLE,2129600,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
1,58 COM INC,SPON ADR REP A,31680Q104,6757,162634,SH,SOLE,162634,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
2,AIRMEDIA GROUP INC,SPONSORED ADR,9411109,385,150460,SH,SOLE,150460,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
3,BAIDU INC,SPON ADR REP A,56752108,50357,220894,SH,SOLE,220894,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
4,BONA FILM GROUP LTD,SPONSORED ADS,09777B107,3540,500000,SH,SOLE,500000,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
5,CAMECO CORP,COM,13321L108,16832,1025700,SH,SOLE,1025700,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
6,CHINA LODGING GROUP LTD,SPONSORED ADR,16949N109,5778,219878,SH,SOLE,219878,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
7,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,170860,3755166,SH,SOLE,3755166,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
8,E-COMMERCE CHINA DANGDANG IN,SPN ADS COM A,26833A105,10105,1087724,SH,SOLE,1087724,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
9,JD COM INC,SPON ADR CL A,47215P106,3527037,152421665,SH,SOLE,152421665,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
10,MOBILEIRON INC,COM NEW,60739U204,15102,1516276,SH,SOLE,1516276,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
11,MONDELEZ INTL INC,CL A,609207105,337877,9301496,SH,SOLE,9301496,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
12,QUNAR CAYMAN IS LTD,SPNS ADR CL B,74906P104,28810,1013354,SH,SOLE,1013354,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
13,SOHU COM INC,COM,83408W103,87786,1650727,SH,SOLE,1650727,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
14,TAL ED GROUP,ADS REPSTG COM,874080104,16824,598920,SH,SOLE,598920,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
15,TUNIU CORP,SPONSORED ADS CL,89977P106,193,16098,SH,SOLE,16098,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
16,XUNLEI LTD,SPONSORED ADR,98419E108,2942,403041,SH,SOLE,403041,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
17,YOUKU TUDOU INC,SPONSORED ADR,98742U100,67488,3789316,SH,SOLE,3789316,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
18,ZENDESK INC,COM,98936J101,14847,609215,SH,SOLE,609215,0,0,2014-12-31,2014Q4,"Hillhouse Capital Management, Ltd.",0001510589
