,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,124069,753029,SH,SOLE,753029,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,119599,99081,SH,SOLE,99081,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
2,ALTERYX INC,COM CL A,02156B103,85051,1486645,SH,SOLE,1486645,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,410280,204833,SH,SOLE,204833,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
4,CARVANA CO,CL A,146869102,67491,1142177,SH,SOLE,1142177,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
5,CERIDIAN HCM HLDG INC,COM,15677J108,143552,3415473,SH,SOLE,3415473,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
6,COUPA SOFTWARE INC,COM,22266L106,171881,2172957,SH,SOLE,2172957,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
7,EVENTBRITE INC,COM CL A,29975E109,3038,80000,SH,SOLE,80000,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
8,FACEBOOK INC,CL A,30303M102,171921,1045366,SH,SOLE,1045366,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
9,FARFETCH LTD,ORD SH CL A,30744W107,19061,700000,SH,SOLE,700000,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
10,KULICKE & SOFFA INDS INC,COM,501242101,12657,530907,SH,SOLE,530907,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
11,MATCH GROUP INC,COM,57665R106,154615,2669921,SH,SOLE,2669921,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
12,MICROSOFT CORP,COM,594918104,128665,1124985,SH,SOLE,1124985,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
13,MIMECAST LTD,ORD SHS,G14838109,38341,915488,SH,SOLE,915488,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
14,MONGODB INC,CL A,60937P106,312359,3830271,SH,SOLE,3830271,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
15,MONOLITHIC PWR SYS INC,COM,609839105,39802,317073,SH,SOLE,317073,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
16,NETFLIX INC,COM,64110L106,253869,678559,SH,SOLE,678559,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
17,NVIDIA CORP,COM,67066G104,183678,653612,SH,SOLE,653612,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
18,OKTA INC,CL A,679295105,159458,2266314,SH,SOLE,2266314,0,0,2018-09-30,2018Q3,Whale Rock Capital Management LLC,0001387322
