,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3M CO,COM,88579Y101,4579,27853,SH,SOLE,27853,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
1,51JOB INC,SPONSORED ADS,316827104,1165,15747,SH,SOLE,15747,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
2,58 COM INC,SPON ADR REP A,31680Q104,302,6133,SH,SOLE,6133,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
3,AES CORP,COM,00130H105,194,11856,SH,SOLE,11856,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
4,AGNICO EAGLE MINES LTD,COM,008474108,6052,112870,SH,SOLE,112870,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
5,AKAMAI TECHNOLOGIES INC,COM,00971T101,4853,53107,SH,SOLE,53107,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
6,ALASKA AIR GROUP INC,COM,011659109,696,10716,SH,SOLE,10716,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
7,ALEXION PHARMACEUTICALS INC,COM,015351109,46569,475487,SH,SOLE,475487,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
8,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,53811,321777,SH,SOLE,321777,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
9,ALLEGHENY TECHNOLOGIES INC,COM,01741R102,321,15861,SH,SOLE,15861,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
10,ALLEGION PUB LTD CO,ORD SHS,G0176J109,561,5413,SH,SOLE,5413,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
11,ALLIANCE DATA SYSTEMS CORP,COM,018581108,72630,566844,SH,SOLE,566844,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
12,ALPHABET INC,CAP STK CL A,02079K305,8818,7221,SH,SOLE,7221,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
13,ALTRIA GROUP INC,COM,02209S103,14082,344301,SH,SOLE,344301,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
14,AMC NETWORKS INC,CL A,00164V103,679,13820,SH,SOLE,13820,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
15,AMERICAN EAGLE OUTFITTERS IN,COM,02553E106,179,11007,SH,SOLE,11007,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
16,AMERICAN EXPRESS CO,COM,025816109,5746,48583,SH,SOLE,48583,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
17,AMERICAN TOWER CORP NEW,COM,03027X100,21857,98842,SH,SOLE,98842,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
18,AMERICAN WTR WKS CO INC NEW,COM,030420103,280,2254,SH,SOLE,2254,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
19,AMERISOURCEBERGEN CORP,COM,03073E105,32870,399252,SH,SOLE,399252,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
20,AMPHENOL CORP NEW,CL A,032095101,414,4289,SH,SOLE,4289,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
21,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,1334,73030,SH,SOLE,73030,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
22,ANNALY CAP MGMT INC,COM,035710409,1306,148372,SH,SOLE,148372,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
23,ANSYS INC,COM,03662Q105,489,2210,SH,SOLE,2210,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
24,ANTHEM INC,COM,036752103,31056,129345,SH,SOLE,129345,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
25,APACHE CORP,COM,037411105,435,16979,SH,SOLE,16979,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
26,APPLE INC,COM,037833100,1861,8311,SH,SOLE,8311,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
27,APTARGROUP INC,COM,038336103,325,2745,SH,SOLE,2745,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
28,APTIV PLC,SHS,G6095L109,3875,44326,SH,SOLE,44326,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
29,AUTOHOME INC,SP ADR RP CL A,05278C107,3990,47993,SH,SOLE,47993,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
30,AUTOLIV INC,COM,052800109,213,2704,SH,SOLE,2704,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
31,AUTOMATIC DATA PROCESSING IN,COM,053015103,5305,32865,SH,SOLE,32865,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
32,B2GOLD CORP,COM,11777Q209,556,170945,SH,SOLE,170945,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
33,BAIDU INC,SPON ADR REP A,056752108,11220,109187,SH,SOLE,109187,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
34,BALL CORP,COM,058498106,347,4766,SH,SOLE,4766,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
35,BANK MONTREAL QUE,COM,063671101,15446,209582,SH,SOLE,209582,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
36,BANK N S HALIFAX,COM,064149107,23645,416027,SH,SOLE,416027,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
37,BAOZUN INC,SPONSORED ADR,06684L103,244,5724,SH,SOLE,5724,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
38,BARRICK GOLD CORPORATION,COM,067901108,10455,603845,SH,SOLE,603845,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
39,BAUSCH HEALTH COS INC,COM,071734107,2519,115412,SH,SOLE,115412,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
40,BCE INC,COM NEW,05534B760,12595,260225,SH,SOLE,260225,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
41,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,22685,109054,SH,SOLE,109054,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
42,BHP GROUP LTD,SPONSORED ADS,088606108,2368,47952,SH,SOLE,47952,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
43,BIO TECHNE CORP,COM,09073M104,413,2110,SH,SOLE,2110,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
44,BIOGEN INC,COM,09062X103,55284,237455,SH,SOLE,237455,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
45,BLACK KNIGHT INC,COM,09215C105,327,5349,SH,SOLE,5349,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
46,BLACKBERRY LTD,COM,09228F103,944,180009,SH,SOLE,180009,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
47,BOOKING HLDGS INC,COM,09857L108,8524,4343,SH,SOLE,4343,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
48,BORGWARNER INC,COM,099724106,12346,336588,SH,SOLE,336588,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
49,BOSTON PROPERTIES INC,COM,101121101,8772,67657,SH,SOLE,67657,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
50,BOSTON SCIENTIFIC CORP,COM,101137107,1081,26571,SH,SOLE,26571,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
51,BP PLC,SPONSORED ADR,055622104,2324,61172,SH,SOLE,61172,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
52,BRINKER INTL INC,COM,109641100,758,17755,SH,SOLE,17755,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
53,BRISTOL MYERS SQUIBB CO,COM,110122108,11134,219568,SH,SOLE,219568,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
54,BROOKFIELD ASSET MGMT INC,CL A LTD VT SH,112585104,14934,281063,SH,SOLE,281063,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
55,CABOT OIL & GAS CORP,COM,127097103,13213,752009,SH,SOLE,752009,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
56,CACI INTL INC,CL A,127190304,304,1314,SH,SOLE,1314,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
57,CADENCE DESIGN SYSTEM INC,COM,127387108,998,15098,SH,SOLE,15098,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
58,CAMECO CORP,COM,13321L108,1469,154617,SH,SOLE,154617,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
59,CANADIAN NAT RES LTD,COM,136385101,12540,471003,SH,SOLE,471003,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
60,CANADIAN NATL RY CO,COM,136375102,21569,240057,SH,SOLE,240057,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
61,CANADIAN PAC RY LTD,COM,13645T100,10789,48517,SH,SOLE,48517,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
62,CAPRI HOLDINGS LIMITED,SHS,G1890L107,18789,566621,SH,SOLE,566621,0,0,2019-09-30,2019Q3,"Bridgewater Associates, LP",0001350694
