,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,58 COM INC,SPON ADR REP A,31680Q104,156947,2450000,SH,SOLE,2450000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,7692,93494,SH,SOLE,93494,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AMAZON COM INC,COM,023135106,324265,747000,SH,SOLE,747000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,AUTOHOME INC,SP ADR RP CL A,05278C107,441467,8735000,SH,SOLE,8735000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,68998,402909,SH,SOLE,402909,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,EHI CAR SVCS LTD,SPON ADS CL A,26853A100,4820,333333,SH,SOLE,333333,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,ETSY INC,COM,29786A106,140500,10000000,SH,SOLE,10000000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,FIREEYE INC,COM,31816Q101,9782,200000,SH,SOLE,200000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,FITBIT INC,CL A,33812L102,19115,500000,SH,SOLE,500000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,FLEETCOR TECHNOLOGIES INC,COM,339041105,483989,3101300,SH,SOLE,3101300,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,GAMESTOP CORP NEW,CL A,36467W109,75180,1750000,SH,SOLE,1750000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,HORTONWORKS INC,COM,440894103,6593,260400,SH,SOLE,260400,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,IDREAMSKY TECHNOLOGY LIMITED,SPONSORED ADS,45173K101,1253,100000,SH,SOLE,100000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,IMPAX LABORATORIES INC,COM,45256B101,19746,430000,SH,SOLE,430000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,INTERNATIONAL BUSINESS MACHS,COM,459200101,23069,141823,SH,SOLE,141823,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,JD COM INC,SPON ADR CL A,47215P106,2392988,70175611,SH,SOLE,70175611,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,KATE SPADE & CO,COM,485865109,133548,6200000,SH,SOLE,6200000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,LENDINGCLUB CORP,COM,52603A109,4056,275000,SH,SOLE,275000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,LIBERTY BROADBAND CORP,COM SER C,530307305,112862,2206053,SH,SOLE,2206053,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,LIBERTY INTERACTIVE CORP,LBT VENT COM A,53071M880,157114,4000868,SH,SOLE,4000868,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,MASONITE INTL CORP NEW,COM,575385109,16493,235239,SH,SOLE,235239,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,MASTERCARD INC,CL A,57636Q104,664745,7111093,SH,SOLE,7111093,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,NETFLIX INC,COM,64110L106,1689018,2571039,SH,SOLE,2571039,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,NEW RELIC INC,COM,64829B100,880,25000,SH,SOLE,25000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,ON DECK CAP INC,COM,682163100,79323,6850000,SH,SOLE,6850000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,PILGRIMS PRIDE CORP NEW,COM,72147K108,45940,2000000,SH,SOLE,2000000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,PRICELINE GRP INC,COM NEW,741503403,838127,727939,SH,SOLE,727939,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,RESTORATION HARDWARE HLDGS I,COM,761283100,311773,3193410,SH,SOLE,3193410,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,SHOPIFY INC,CL A,82509L107,2377,70000,SH,SOLE,70000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,SPLUNK INC,COM,848637104,75907,1090300,SH,SOLE,1090300,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,TABLEAU SOFTWARE INC,CL A,87336U105,270621,2347103,SH,SOLE,2347103,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,TRANSDIGM GROUP INC,COM,893641100,282073,1255501,SH,SOLE,1255501,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,TRINET GROUP INC,COM,896288107,45630,1800000,SH,SOLE,1800000,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,TRIPADVISOR INC,COM,896945201,106522,1222425,SH,SOLE,1222425,0,0,2015-06-30,2015Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
