,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AIG,COM NEW,026874784,19797,387800,SH,SOLE,387800,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
1,AIG,COM NEW,026874784,4385,85900,SH,DFND,85900,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
2,AIG,COM NEW,026874784,87,1700,SH,DFND,1700,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
3,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1287,88500,SH,DFND,88500,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
4,Aerovironment,COM,008073108,1596,54800,SH,DFND,54800,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
5,Alnylam Pharmaceuticals,COM,02043Q107,5296,82320,SH,DFND,82320,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
6,Alnylam Pharmaceuticals,COM,02043Q107,7660,119080,SH,DFND,119080,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
7,Alnylam Pharmaceuticals,COM,02043Q107,44497,691700,SH,SOLE,691700,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
8,Altera Corp,COM,021441100,23060,708876,SH,DFND,708876,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
9,Altera Corp,COM,021441100,58433,1796279,SH,DFND,1171591,0,624688,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
10,Altera Corp,COM,021441100,18976,583349,SH,DFND,583349,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
11,Altera Corp,COM,021441100,42756,1314341,SH,SOLE,1061851,0,252490,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
12,Amazon.Com,COM,023135106,66747,167375,SH,DFND,167375,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
13,Amazon.Com,COM,023135106,2305366,5780903,SH,DFND,2618904,0,3161999,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
14,Amazon.Com,COM,023135106,225633,565793,SH,DFND,565793,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
15,Amazon.Com,COM,023135106,1328080,3330274,SH,SOLE,2419707,0,910567,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
16,Amedisys Inc,COM,023436108,280,19129,SH,DFND,19129,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
17,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,11236,480800,SH,DFND,480800,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
18,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,5148,220300,SH,SOLE,220300,0,0,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
19,America Movil 'L Shares' ADR,SPON ADR L SHS,02364W105,110973,4748504,SH,DFND,1703100,0,3045404,2013-12-31,2013Q4,BAILLIE GIFFORD & CO,0001088875
