,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACTIVISION BLIZZARD INC,COM,00507V109,23250,250000,SH,SOLE,250000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
1,ACTIVISION BLIZZARD INC,COM,00507V109,186000,2000000,SH,SOLE,2000000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
2,ACV AUCTIONS INC,COM CL A,00091G104,24227,700000,SH,SOLE,700000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
3,ADVANCE AUTO PARTS INC,COM,00751Y106,233950,1275000,SH,SOLE,1275000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
4,ALASKA AIR GROUP INC,COM,011659109,71494,1033000,SH,SOLE,1033000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
5,ALIGN TECHNOLOGY INC,COM,016255101,203074,375000,SH,SOLE,375000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
6,ALPHABET INC,CAP STK CL A,02079K305,674444,327000,SH,SOLE,327000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
7,AMAZON COM INC,COM,023135106,386760,125000,SH,SOLE,125000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
8,AMERICAN EAGLE OUTFITTERS IN,COM,02553E106,61404,2100000,SH,SOLE,2100000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
9,ATLASSIAN CORP PLC,CL A,G06242104,168608,800000,SH,SOLE,800000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
10,ATLASSIAN CORP PLC,CL A,G06242104,295064,1400000,SH,SOLE,1400000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
11,AUTODESK INC,COM,052769106,291008,1050000,SH,SOLE,1050000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
12,BILL COM HLDGS INC,COM,090043100,225525,1550000,SH,SOLE,1550000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
13,BOOKING HOLDINGS INC,COM,09857L108,326178,140000,SH,SOLE,140000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
14,BOYD GAMING CORP,COM,103304101,76648,1300000,SH,SOLE,1300000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
15,COTY INC,COM CL A,222070203,31535,3500000,SH,SOLE,3500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
16,COUPA SOFTWARE INC,COM,22266L106,31810,125000,SH,SOLE,125000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
17,CRACKER BARREL OLD CTRY STOR,COM,22410J106,73496,425130,SH,SOLE,425130,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
18,CROWDSTRIKE HLDGS INC,CL A,22788C105,54753,300000,SH,SOLE,300000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
19,CROWDSTRIKE HLDGS INC,CL A,22788C105,219012,1200000,SH,SOLE,1200000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
20,DARDEN RESTAURANTS INC,COM,237194105,117150,825000,SH,SOLE,825000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
21,DECKERS OUTDOOR CORP,COM,243537107,90866,275000,SH,SOLE,275000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
22,EXPEDIA GROUP INC,COM NEW,30212P303,877812,5100000,SH,SOLE,5100000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
23,FACEBOOK INC,CL A,30303M102,235624,800000,SH,SOLE,800000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
24,FACEBOOK INC,CL A,30303M102,353436,1200000,SH,SOLE,1200000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
25,FAIR ISAAC CORP,COM,303250104,170118,350000,SH,SOLE,350000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
26,FAIR ISAAC CORP,COM,303250104,566248,1165000,SH,SOLE,1165000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
27,FERRARI N V,COM,N3167Y103,214512,1025000,SH,SOLE,1025000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
28,GAP INC,COM,364760108,53604,1800000,SH,SOLE,1800000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
29,GARTNER INC,COM,366651107,232751,1275000,SH,SOLE,1275000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
30,GRAINGER W W INC,COM,384802104,68911,171878,SH,SOLE,171878,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
31,HILTON WORLDWIDE HLDGS INC,COM,43300A203,302300,2500000,SH,SOLE,2500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
32,HYATT HOTELS CORP,COM CL A,448579102,287383,3475000,SH,SOLE,3475000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
33,IAA INC,COM,449253103,82710,1500000,SH,SOLE,1500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
34,IAA INC,COM,449253103,341868,6200000,SH,SOLE,6200000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
35,IAC INTERACTIVECORP NEW,COM,44891N109,43262,200000,SH,SOLE,200000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
36,IAC INTERACTIVECORP NEW,COM,44891N109,328791,1520000,SH,SOLE,1520000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
37,L BRANDS INC,COM,501797104,86604,1400000,SH,SOLE,1400000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
38,L BRANDS INC,COM,501797104,493334,7975000,SH,SOLE,7975000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
39,LABORATORY CORP AMER HLDGS,COM NEW,50540R409,382545,1500000,SH,SOLE,1500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
40,LAS VEGAS SANDS CORP,COM,517834107,30380,500000,SH,SOLE,500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
41,LAS VEGAS SANDS CORP,COM,517834107,334180,5500000,SH,SOLE,5500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
42,LAUREATE EDUCATION INC,CL A,518613203,8193,602864,SH,SOLE,602864,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
43,LIVE NATION ENTERTAINMENT IN,COM,538034109,67720,800000,SH,SOLE,800000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
44,MARRIOTT VACTINS WORLDWID CO,COM,57164Y107,87090,500000,SH,SOLE,500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
45,MASTERCARD INCORPORATED,CL A,57636Q104,356050,1000000,SH,SOLE,1000000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
46,MASTERCARD INCORPORATED,CL A,57636Q104,712100,2000000,SH,SOLE,2000000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
47,MELCO RESORTS AND ENTMNT LTD,ADR,585464100,19910,1000000,SH,SOLE,1000000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
48,MELCO RESORTS AND ENTMNT LTD,ADR,585464100,73667,3700000,SH,SOLE,3700000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
49,MICRON TECHNOLOGY INC,COM,595112103,44105,500000,SH,SOLE,500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
50,MICRON TECHNOLOGY INC,COM,595112103,110263,1250000,SH,SOLE,1250000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
51,NETEASE INC,SPONSORED ADS,64110W102,82608,800000,SH,SOLE,800000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
52,NETEASE INC,SPONSORED ADS,64110W102,258150,2500000,SH,SOLE,2500000,0,0,2021-03-31,2021Q1,Melvin Capital Management LP,0001628110
