,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3M CO,COM,88579Y101,5627,39286,SH,SOLE,39286,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
1,ABBOTT LABS,COM,002824100,724,17700,SH,SOLE,17700,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
2,ACTIVISION BLIZZARD INC,COM,00507V109,2105,94414,SH,SOLE,94414,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
3,ADOBE SYS INC,COM,00724F101,6259,86503,SH,SOLE,86503,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
4,AETNA INC NEW,COM,00817Y108,2774,34219,SH,SOLE,34219,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
5,AFLAC INC,COM,001055102,3522,56586,SH,SOLE,56586,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
6,AGNICO EAGLE MINES LTD,COM,008474108,6977,182158,SH,SOLE,182158,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
7,AGRIUM INC,COM,008916108,1737,18961,SH,SOLE,18961,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
8,ALAMOS GOLD INC,COM,011527108,992,97922,SH,SOLE,97922,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
9,ALEXION PHARMACEUTICALS INC,COM,015351109,4114,26332,SH,SOLE,26332,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
10,ALLIANCE DATA SYSTEMS CORP,COM,018581108,4043,14374,SH,SOLE,14374,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
11,ALTERA CORP,COM,021441100,9745,280349,SH,SOLE,280349,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
12,ALTRIA GROUP INC,COM,02209S103,1929,46000,SH,SOLE,46000,0,0,2014-06-30,2014Q2,"Bridgewater Associates, LP",0001350694
