,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,58.Com Inc Adr,SPON ADR REP A,31680Q104,15920,252132,SH,DFND,252132,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
1,58.Com Inc Adr,SPON ADR REP A,31680Q104,89894,1423726,SH,SOLE,1378192,0,45534,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
2,58.Com Inc Adr,SPON ADR REP A,31680Q104,36210,573480,SH,DFND,573480,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
3,58.Com Inc Adr,SPON ADR REP A,31680Q104,162537,2574230,SH,DFND,2064502,0,509728,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
4,ABIOMED,COM,003654100,49767,295177,SH,DFND,295177,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
5,ABIOMED,COM,003654100,148998,883735,SH,DFND,655531,0,228204,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
6,ABIOMED,COM,003654100,42702,253274,SH,DFND,253274,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
7,ABIOMED,COM,003654100,91849,544775,SH,SOLE,533268,0,11507,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
8,Acacia Reasearch Corp,ACACIA TCH COM,003881307,654,143640,SH,DFND,143640,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
9,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1011,222180,SH,SOLE,222180,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
10,Activision Blizzard Inc,COM,00507V109,12697,196828,SH,DFND,196828,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
11,Activision Blizzard Inc,COM,00507V109,8385,129977,SH,SOLE,129977,0,0,2017-09-30,2017Q3,BAILLIE GIFFORD & CO,0001088875
