,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,8X8 INC NEW,COM,282914100,79200,4950000,SH,SOLE,4950000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ADOBE INC,COM,00724F101,73567,169000,SH,SOLE,169000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AGORA INC,ADS,00851L103,3092,70000,SH,SOLE,70000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,968851,4491662,SH,SOLE,4491662,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,ALPHABET INC,CAP STK CL A,02079K305,43251,30500,SH,SOLE,30500,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,AMAZON COM INC,COM,023135106,1636063,593030,SH,SOLE,593030,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,ANAPLAN INC,COM,03272L108,308149,6800903,SH,SOLE,6800903,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,APOLLO GLOBAL MGMT INC,COM CL A,03768E105,1692962,33913500,SH,SOLE,33913500,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,ATHENE HLDG LTD,CL A,G0684D107,44851,1438000,SH,SOLE,1438000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,ATLASSIAN CORP PLC,CL A,G06242104,272208,1510000,SH,SOLE,1510000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,AVALARA INC,COM,05338G106,13309,100000,SH,SOLE,100000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,BILIBILI INC,SPONS ADS REP Z,090040106,4632,100000,SH,SOLE,100000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,CARDLYTICS INC,COM,14161W105,8743,124940,SH,SOLE,124940,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,CARVANA CO,CL A,146869102,722751,6012907,SH,SOLE,6012907,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,CERIDIAN HCM HLDG INC,COM,15677J108,13476,170000,SH,SOLE,170000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,CHEWY INC,CL A,16679L109,35752,800000,SH,SOLE,800000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,CLOUDFLARE INC,CL A COM,18915M107,6291,175000,SH,SOLE,175000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,CROWDSTRIKE HLDGS INC,CL A,22788C105,505662,5042000,SH,SOLE,5042000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,DADA NEXUS LTD,ADS,23344D108,1115,50000,SH,SOLE,50000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,DATADOG INC,CL A COM,23804L103,413621,4757000,SH,SOLE,4757000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,DESPEGAR COM CORP,ORD SHS,G27358103,66462,9256550,SH,SOLE,9256550,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,DOCUSIGN INC,COM,256163106,51663,300000,SH,SOLE,300000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,DOUYU INTERNATIONAL HLDNGS L,SPONSORED ADS,25985W105,4616,400000,SH,SOLE,400000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,DROPBOX INC,CL A,26210C104,4354,200000,SH,SOLE,200000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,DYNATRACE INC,COM,268150109,20300,500000,SH,SOLE,500000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,ELASTIC N V,ORD SHS,N14506104,370670,4019843,SH,SOLE,4019843,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,FACEBOOK INC,CL A,30303M102,1986976,8750500,SH,SOLE,8750500,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,FARFETCH LTD,ORD SH CL A,30744W107,8635,500000,SH,SOLE,500000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,FARMLAND PARTNERS INC,COM,31154R109,305,44502,SH,SOLE,44502,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,FLEETCOR TECHNOLOGIES INC,COM,339041105,325813,1295325,SH,SOLE,1295325,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,GDS HLDGS LTD,SPONSORED ADS,36165L108,456504,5730659,SH,SOLE,5730659,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,HEALTH CATALYST INC,COM,42225T107,1459,50000,SH,SOLE,50000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,HUYA INC,ADS REP SHS A,44852D108,6759,362000,SH,SOLE,362000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,JD.COM INC,SPON ADR CL A,47215P106,3108319,51650366,SH,SOLE,51650366,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
34,KINGSOFT CLOUD HLDGS LTD,ADS,49639K101,315,10000,SH,SOLE,10000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
35,LINX SA,SPONSORED ADS,53619W101,15343,3350000,SH,SOLE,3350000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
36,MASTERCARD INCORPORATED,CL A,57636Q104,183778,621500,SH,SOLE,621500,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
37,MEDALLIA INC,COM,584021109,1262,50000,SH,SOLE,50000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
38,MICROSOFT CORP,COM,594918104,2240879,11011151,SH,SOLE,11011151,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
39,MONGODB INC,CL A,60937P106,432604,1911300,SH,SOLE,1911300,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
40,NETFLIX INC,COM,64110L106,705767,1551000,SH,SOLE,1551000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
41,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581107,278888,2141500,SH,SOLE,2141500,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
42,NEW RELIC INC,COM,64829B100,92739,1346000,SH,SOLE,1346000,0,0,2020-06-30,2020Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
