,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABBOTT LABS,COM,002824100,407,7623,SH,SOLE,7623,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
1,ACTIVISION BLIZZARD INC,COM,00507V109,7277,112799,SH,SOLE,112799,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
2,AES CORP,COM,00130H105,343,31128,SH,SOLE,31128,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
3,AETNA INC NEW,COM,00817Y108,1893,11904,SH,SOLE,11904,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
4,AGNICO EAGLE MINES LTD,COM,008474108,4268,94551,SH,SOLE,94551,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
5,AGRIUM INC,COM,008916108,2964,27718,SH,SOLE,27718,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
6,ALEXION PHARMACEUTICALS INC,COM,015351109,16473,117418,SH,SOLE,117418,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
7,ALLIANCE DATA SYSTEMS CORP,COM,018581108,29115,131413,SH,SOLE,131413,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
8,ALLIANT ENERGY CORP,COM,018802108,758,18232,SH,SOLE,18232,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
9,ALLSTATE CORP,COM,020002101,1209,13154,SH,SOLE,13154,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
10,AMEREN CORP,COM,023608102,740,12791,SH,SOLE,12791,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
11,AMERICAN INTL GROUP INC,COM NEW,026874784,465,7578,SH,SOLE,7578,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
12,AMERICAN TOWER CORP NEW,COM,03027X100,5750,42067,SH,SOLE,42067,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
13,AMGEN INC,COM,031162100,11051,59273,SH,SOLE,59273,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
14,ANADARKO PETE CORP,COM,032511107,1324,27112,SH,SOLE,27112,0,0,2017-09-30,2017Q3,"Bridgewater Associates, LP",0001350694
