,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U INC,Common Stock,90214J101,23658,366736,SH,OTR,256746,7463,102527,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
1,3D SYSTEMS CORP,Common Stock,88554D205,1921,222296,SH,SOLE,222296,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
2,ADOBE SYSTEMS INC,Common Stock,00724F101,3314,18913,SH,SOLE,18913,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
3,AERONAUTICS LTD,Common Stock,M0R84M115,176,56518,SH,SOLE,0,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
4,AEROVIRONMENT INC,Common Stock,008073108,7030,125183,SH,OTR,43580,0,81603,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
5,AKAMAI TECHNOLOGIES INC,Common Stock,00971T101,2436,37448,SH,SOLE,37448,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
6,ALBEMARLE CORP,Common Stock,012653101,1066,8333,SH,SOLE,8333,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
7,ALIBABA GROUP HOLDING-SP ADR,ADR,01609W102,16545,95952,SH,OTR,56991,3823,33750,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
8,ALIGN TECHNOLOGY INC,Common Stock,016255101,3571,16072,SH,SOLE,16072,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
9,ALLEGHENY TECHNOLOGIES INC,Common Stock,01741R102,72,3000,SH,SOLE,3000,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
10,ALLIED MOTION TECHNOLOGIES,Common Stock,019330109,1210,36578,SH,SOLE,36578,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
11,ALNYLAM PHARMACEUTICALS INC,Common Stock,02043Q107,267,2098,SH,SOLE,2098,0,0,2017-12-31,2017Q4,ARK Investment Management LLC,0001697748
