,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALPHABET INC,CAP STK CL C,02079K107,22112,23055,SH,SOLE,23055,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
1,ANSYS INC,COM,03662Q105,19098,155606,SH,SOLE,155606,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
2,CHEGG INC,COM,163092109,17818,1200700,SH,SOLE,1200700,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
3,CIMPRESS N V,SHS EURO,N20146101,25123,257245,SH,SOLE,257245,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
4,DESCARTES SYS GROUP INC,COM,249906108,17908,658158,SH,SOLE,658158,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
5,DOLLAR GEN CORP NEW,COM,256677105,22558,278325,SH,SOLE,278325,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
6,FACEBOOK INC,CL A,30303M102,45125,264087,SH,SOLE,264087,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
7,ROPER TECHNOLOGIES INC,COM,776696106,19055,78287,SH,SOLE,78287,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
8,WORKIVA INC,COM CL A,98139A105,23743,1138749,SH,SOLE,1138749,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
9,YELP INC,CL A,985817105,18051,416874,SH,SOLE,416874,0,0,2017-09-30,2017Q3,"Dorsey Asset Management, LLC",0001671657
