,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,17 ED & TECHNOLOGY GROUP INC,ADS,81807M106,6149,480000,SH,SOLE,480000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,1LIFE HEALTHCARE INC,COM,68269G107,171545,3930000,SH,SOLE,3930000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,8X8 INC NEW,COM,282914100,310230,9000000,SH,SOLE,9000000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ACADEMY SPORTS & OUTDOORS IN,COM,00402L107,36278,1750000,SH,SOLE,1750000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,ADOBE SYSTEMS INCORPORATED,COM,00724F101,83770,167500,SH,SOLE,167500,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,AGORA INC,ADS,00851L103,68285,1726123,SH,SOLE,1726123,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,AIRBNB INC,COM CL A,009066101,95420,650000,SH,SOLE,650000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,AJAX I,UNIT 99/99/9999,G0190X118,24820,2000000,SH,SOLE,2000000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,1042179,4478062,SH,SOLE,4478062,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,ALTIMETER GROWTH CORP,UNIT 99/99/9999,G0370L124,23400,1800000,SH,SOLE,1800000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,AMAZON COM INC,COM,023135106,1996808,613095,SH,SOLE,613095,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,AMERICAN WELL CORP,CL A,03044L105,10132,400000,SH,SOLE,400000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,ANAPLAN INC,COM,03272L108,92030,1280867,SH,SOLE,1280867,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,APOLLO GLOBAL MGMT INC,COM CL A,03768E105,1661083,33913500,SH,SOLE,33913500,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,ASANA INC,CL A,04342Y104,71495,2419454,SH,SOLE,2419454,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,ATLASSIAN CORP PLC,CL A,G06242104,576583,2465400,SH,SOLE,2465400,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,AVALARA INC,COM,05338G106,16489,100000,SH,SOLE,100000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,BIGCOMMERCE HLDGS INC,COM SER 1,08975P108,86603,1350000,SH,SOLE,1350000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,C3 AI INC,CL A,12468P104,138750,1000000,SH,SOLE,1000000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,CARVANA CO,CL A,146869102,1440332,6012907,SH,SOLE,6012907,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,CHINDATA GROUP HLDGS LTD,ADS,16955F107,44326,1850000,SH,SOLE,1850000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,CLOUDFLARE INC,CL A COM,18915M107,13298,175000,SH,SOLE,175000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,COUPA SOFTWARE INC,COM,22266L106,225375,665000,SH,SOLE,665000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,CROWDSTRIKE HLDGS INC,CL A,22788C105,1596487,7537000,SH,SOLE,7537000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,DADA NEXUS LTD,ADS,23344D108,1825,50000,SH,SOLE,50000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,DATADOG INC,CL A COM,23804L103,468279,4757000,SH,SOLE,4757000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,DATTO HLDG CORP,COM,23821D100,40500,1500000,SH,SOLE,1500000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,DESPEGAR COM CORP,ORD SHS,G27358103,118576,9256550,SH,SOLE,9256550,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,DOCUSIGN INC,COM,256163106,394138,1773000,SH,SOLE,1773000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,DOORDASH INC,CL A,25809K105,227829,1596000,SH,SOLE,1596000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,DOUYU INTL HLDGS LTD,SPONSORED ADS,25985W105,4424,400000,SH,SOLE,400000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,DROPBOX INC,CL A,26210C104,4438,200000,SH,SOLE,200000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,DUCK CREEK TECHNOLOGIES INC,SHS,264120106,15155,350000,SH,SOLE,350000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,DYNATRACE INC,COM NEW,268150109,21635,500000,SH,SOLE,500000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
34,ELASTIC N V,ORD SHS,N14506104,587420,4019843,SH,SOLE,4019843,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
35,FACEBOOK INC,CL A,30303M102,1728229,6326800,SH,SOLE,6326800,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
36,FARMLAND PARTNERS INC,COM,31154R109,387,44502,SH,SOLE,44502,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
37,FLEETCOR TECHNOLOGIES INC,COM,339041105,176702,647662,SH,SOLE,647662,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
38,GDS HLDGS LTD,SPONSORED ADS,36165L108,408319,4360516,SH,SOLE,4360516,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
39,GOODRX HLDGS INC,COM CL A,38246G108,86529,2145000,SH,SOLE,2145000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
40,GSX TECHEDU INC,SPONSORED ADS,36257Y109,156204,3020769,SH,SOLE,3020769,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
41,HEALTH CATALYST INC,COM,42225T107,2177,50000,SH,SOLE,50000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
42,HUYA INC,ADS REP SHS A,44852D108,7215,362000,SH,SOLE,362000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
43,INTUIT,COM,461202103,84056,221287,SH,SOLE,221287,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
44,JAMF HLDG CORP,COM,47074L105,83141,2778778,SH,SOLE,2778778,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
45,JD.COM INC,SPON ADR CL A,47215P106,4540067,51650366,SH,SOLE,51650366,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
46,JFROG LTD,ORD SHS,M6191J100,62830,1000000,SH,SOLE,1000000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
47,KE HLDGS INC,SPONSORED ADS,482497104,153850,2500000,SH,SOLE,2500000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
48,KINGSOFT CLOUD HLDGS LTD,ADS,49639K101,436,10000,SH,SOLE,10000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
49,LI AUTO INC,SPONSORED ADS,50202M102,10091,350000,SH,SOLE,350000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
50,LINX SA,SPONSORED ADS,53619W101,23785,3350000,SH,SOLE,3350000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
51,MASTERCARD INCORPORATED,CL A,57636Q104,258425,724000,SH,SOLE,724000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
52,MEDALLIA INC,COM,584021109,1661,50000,SH,SOLE,50000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
53,MICROSOFT CORP,COM,594918104,2644959,11891734,SH,SOLE,11891734,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
54,MONGODB INC,CL A,60937P106,29441,82000,SH,SOLE,82000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
55,NCINO INC,COM,63947U107,19913,275000,SH,SOLE,275000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
56,NETFLIX INC,COM,64110L106,571168,1056290,SH,SOLE,1056290,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
57,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581107,342541,1843500,SH,SOLE,1843500,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
58,OAK STR HEALTH INC,COM,67181A107,1529,25000,SH,SOLE,25000,0,0,2020-12-31,2020Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
