,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADVANCED MICRO DEVICES INC,NOTE 2.125% 9/0,007903BD8,25598,2500000,PRN,DFND,0,2500000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
1,AMERICAN AIRLS GROUP INC,COM,02376R102,45473,3700000,SH,DFND,0,3700000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
2,ARCONIC CORPORATION,COM,03966V107,197956,10391409,SH,DFND,0,10391409,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
3,AT&T INC,COM,00206R102,85530,3000000,SH,DFND,0,3000000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
4,B. RILEY FINANCIAL INC,COM,05580M108,8945,356941,SH,DFND,0,356941,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
5,BOEING CO,COM,097023105,16526,100000,SH,DFND,0,100000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
6,COMMUNITY HEALTH SYS INC NEW,COM,203668108,18990,4500000,SH,DFND,0,4500000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
7,CORMEDIX INC,COM,21900C308,10603,1758374,SH,DFND,0,1758374,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
8,CUBIC CORP,COM,229669106,87255,1500000,SH,DFND,0,1500000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
9,DELL TECHNOLOGIES INC,CL C,24703L202,1631747,24106175,SH,DFND,0,24106175,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
10,DIGITAL RLTY TR INC,COM,253868103,36690,250000,SH,DFND,0,250000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
11,EBAY INC.,COM,278642103,515790,9900000,SH,DFND,0,9900000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
12,EQUINIX INC,COM,29444U700,110979,146000,SH,DFND,0,146000,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
13,HOWMET AEROSPACE INC,COM,443201108,694978,41565658,SH,DFND,0,41565658,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
14,INVESCO QQQ TR,UNIT SER 1,46090E103,1801376,6483500,SH,DFND,0,6483500,0,2020-09-30,2020Q3,Elliott Investment Management L.P.,0001791786
