,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,58307,348664,SH,SOLE,348664,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
1,ALPHABET INC,CAP STK CL A,02079K305,148006,121203,SH,SOLE,121203,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
2,ALTERYX INC,COM CL A,02156B103,228785,2129622,SH,SOLE,2129622,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
3,AMAZON COM INC,COM,023135106,404458,232995,SH,SOLE,232995,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
4,ANAPLAN INC,COM,03272L108,180672,3844093,SH,SOLE,3844093,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
5,AVALARA INC,COM,05338G106,197251,2931356,SH,SOLE,2931356,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
6,CARVANA CO,CL A,146869102,162628,2464055,SH,SOLE,2464055,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
7,CERIDIAN HCM HLDG INC,COM,15677J108,166116,3364710,SH,SOLE,3364710,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
8,COUPA SOFTWARE INC,COM,22266L106,406773,3139405,SH,SOLE,3139405,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
9,CROWDSTRIKE HLDGS INC,CL A,22788C105,53785,922401,SH,SOLE,922401,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
10,DATADOG INC,CL A COM,23804L103,25331,747021,SH,SOLE,747021,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
11,ELASTIC N V,ORD SHS,N14506104,87640,1064367,SH,SOLE,1064367,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
12,FACEBOOK INC,CL A,30303M102,235506,1322474,SH,SOLE,1322474,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
13,FIVE9 INC,COM,338307101,56592,1053062,SH,SOLE,1053062,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
14,KULICKE & SOFFA INDS INC,COM,501242101,37627,1602505,SH,SOLE,1602505,0,0,2019-09-30,2019Q3,Whale Rock Capital Management LLC,0001387322
