,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3M CO,COM,88579Y101,6444,45486,SH,SOLE,45486,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
1,ABERCROMBIE & FITCH CO,CL A,002896207,3354,92285,SH,SOLE,92285,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
2,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,2277,28000,SH,SOLE,28000,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
3,ACE LTD,SHS,H0023R105,649,6185,SH,SOLE,6185,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
4,ACTIVISION BLIZZARD INC,COM,00507V109,1392,66966,SH,SOLE,66966,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
5,AETNA INC NEW,COM,00817Y108,2990,36919,SH,SOLE,36919,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
6,AFFILIATED MANAGERS GROUP,COM,008252108,266,1326,SH,SOLE,1326,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
7,AFLAC INC,COM,001055102,9069,155685,SH,SOLE,155685,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
8,AGCO CORP,COM,001084102,679,14941,SH,SOLE,14941,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
9,AGNICO EAGLE MINES LTD,COM,008474108,8041,276991,SH,SOLE,276991,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
10,AKAMAI TECHNOLOGIES INC,COM,00971T101,3420,57198,SH,SOLE,57198,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
11,ALAMOS GOLD INC,COM,011527108,792,99122,SH,SOLE,99122,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
12,ALASKA AIR GROUP INC,COM,011659109,797,18300,SH,SOLE,18300,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
13,ALBEMARLE CORP,COM,012653101,748,12700,SH,SOLE,12700,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
14,ALLIANCE DATA SYSTEMS CORP,COM,018581108,6354,25594,SH,SOLE,25594,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
15,ALLSTATE CORP,COM,020002101,500,8146,SH,SOLE,8146,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
16,ALTERA CORP,COM,021441100,3938,110049,SH,SOLE,110049,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
17,ALTRIA GROUP INC,COM,02209S103,207,4500,SH,SOLE,4500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
18,AMC NETWORKS INC,CL A,00164V103,1009,17268,SH,SOLE,17268,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
19,AMERICAN AIRLS GROUP INC,COM,02376R102,270,7600,SH,SOLE,7600,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
20,AMERICAN CAPITAL AGENCY CORP,COM,02503X105,534,25117,SH,SOLE,25117,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
21,AMERICAN EAGLE OUTFITTERS NE,COM,02553E106,499,34400,SH,SOLE,34400,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
22,AMERICAN ELEC PWR INC,COM,025537101,940,18005,SH,SOLE,18005,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
23,AMERICAN EXPRESS CO,COM,025816109,19620,224123,SH,SOLE,224123,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
24,AMERICAN INTL GROUP INC,COM NEW,026874784,675,12500,SH,SOLE,12500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
25,AMERICAN TOWER CORP NEW,COM,03027X100,429,4585,SH,SOLE,4585,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
26,AMETEK INC NEW,COM,031100100,444,8840,SH,SOLE,8840,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
27,ANADARKO PETE CORP,COM,032511107,9485,93500,SH,SOLE,93500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
28,ANALOG DEVICES INC,COM,032654105,20321,410609,SH,SOLE,410609,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
29,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,4627,385600,SH,SOLE,385600,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
30,ANNALY CAP MGMT INC,COM,035710409,721,67500,SH,SOLE,67500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
31,AOL INC,COM,00184X105,261,5800,SH,SOLE,5800,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
32,APACHE CORP,COM,037411105,6702,71400,SH,SOLE,71400,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
33,APPLE INC,COM,037833100,53992,535897,SH,SOLE,535897,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
34,APPLIED MATLS INC,COM,038222105,6550,303099,SH,SOLE,303099,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
35,ARES CAP CORP,COM,04010L103,452,28000,SH,SOLE,28000,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
36,AT&T INC,COM,00206R102,412,11696,SH,SOLE,11696,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
37,AUTOLIV INC,COM,052800109,1085,11800,SH,SOLE,11800,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
38,AUTONATION INC,COM,05329W102,448,8905,SH,SOLE,8905,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
39,AUTOZONE INC,COM,053332102,3042,5968,SH,SOLE,5968,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
40,AVALONBAY CMNTYS INC,COM,053484101,677,4800,SH,SOLE,4800,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
41,AVERY DENNISON CORP,COM,053611109,683,15302,SH,SOLE,15302,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
42,AVON PRODS INC,COM,054303102,874,69400,SH,SOLE,69400,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
43,BAKER HUGHES INC,COM,057224107,436,6700,SH,SOLE,6700,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
44,BARD C R INC,COM,067383109,8432,59086,SH,SOLE,59086,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
45,BARRICK GOLD CORP,COM,067901108,16252,1108600,SH,SOLE,1108600,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
46,BAXTER INTL INC,COM,071813109,1325,18463,SH,SOLE,18463,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
47,BECTON DICKINSON & CO,COM,075887109,2886,25358,SH,SOLE,25358,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
48,BED BATH & BEYOND INC,COM,075896100,7973,121116,SH,SOLE,121116,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
49,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,4554,32966,SH,SOLE,32966,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
50,BHP BILLITON LTD,SPONSORED ADR,088606108,11771,199911,SH,SOLE,199911,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
51,BIOGEN IDEC INC,COM,09062X103,545,1646,SH,SOLE,1646,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
52,BOEING CO,COM,097023105,4706,36941,SH,SOLE,36941,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
53,BOSTON PROPERTIES INC,COM,101121101,289,2500,SH,SOLE,2500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
54,BOSTON SCIENTIFIC CORP,COM,101137107,725,61384,SH,SOLE,61384,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
55,BP PLC,SPONSORED ADR,055622104,12275,279300,SH,SOLE,279300,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
56,BRINKER INTL INC,COM,109641100,443,8724,SH,SOLE,8724,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
57,BRISTOL MYERS SQUIBB CO,COM,110122108,523,10228,SH,SOLE,10228,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
58,BROADCOM CORP,CL A,111320107,5960,147464,SH,SOLE,147464,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
59,BROCADE COMMUNICATIONS SYS I,COM NEW,111621306,116,10700,SH,SOLE,10700,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
60,CA INC,COM,12673P105,19787,708197,SH,SOLE,708197,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
61,CABLEVISION SYS CORP,CL A NY CABLVS,12686C109,186,10636,SH,SOLE,10636,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
62,CABOT OIL & GAS CORP,COM,127097103,2560,78300,SH,SOLE,78300,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
63,CAMECO CORP,COM,13321L108,1319,74600,SH,SOLE,74600,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
64,CANADIAN NAT RES LTD,COM,136385101,10975,281900,SH,SOLE,281900,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
65,CAPITAL ONE FINL CORP,COM,14040H105,1081,13241,SH,SOLE,13241,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
66,CARMAX INC,COM,143130102,1176,25314,SH,SOLE,25314,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
67,CBS CORP NEW,CL B,124857202,7420,138684,SH,SOLE,138684,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
68,CELANESE CORP DEL,COM SER A,150870103,435,7426,SH,SOLE,7426,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
69,CENOVUS ENERGY INC,COM,15135U109,5406,200500,SH,SOLE,200500,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
70,CHARLES RIV LABS INTL INC,COM,159864107,251,4200,SH,SOLE,4200,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
71,CHESAPEAKE ENERGY CORP,COM,165167107,4510,196188,SH,SOLE,196188,0,0,2014-09-30,2014Q3,"Bridgewater Associates, LP",0001350694
